coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, 15, -13, 14, 3]",[1],-91459463,S_4,1,True
"[1, -4, -11, 5, -15]",[1],-18462775,S_4,1,True
"[1, 9, 5, 2, 2]",[1],-379752,S_4,1,True
"[1, 14, -3, 14, -6]",[1],-59653264,S_4,1/4,False
"[1, -6, 15, -3, 12]",[1],4235193,S_4,1,True
"[1, 11, 7, -6, -4]",[2],152100,V_4,1/36,False
"[1, -5, -9, -15, 12]",[1],-26142912,S_4,1/64,False
"[1, 0, -2, -9, -13]",[1],-523579,S_4,1,True
"[1, 9, -16, -10, 3]",[1],23661781,S_4,1,True
"[1, 5, 9, -15, -1]",[3],-3066475,S_4,1,True
"[1, -11, -2, 6, -16]",[1],-111256032,S_4,1/4,False
"[1, -1, -2, -7, -8]",[2],-213919,S_4,1,True
"[1, 1, -9, 9, 15]",[1],-3070899,S_4,1,True
"[1, 5, -15, -2, 3]","[1, 0]",3375265,S_4,1,True
"[1, -16, 4, -3, -1]",[2],-2765643,S_4,1,True
"[1, 11, -9, 11, -4]",[1],-5931500,S_4,1,True
"[1, 14, 7, 3, -16]",[1],-230098743,S_4,1/9,False
"[1, -12, 1, -1, 10]",[2],-53618743,S_4,1,True
"[1, -7, -2, 0, -1]",[2],-81531,S_4,1/9,False
"[1, -16, -3, -6, 6]",[1],-80634528,S_4,1,True
"[1, -4, -15, 11, -6]",[1],-9239575,S_4,1,True
"[1, 7, -3, 1, 7]",[1],-4373379,S_4,1,True
"[1, -2, 7, -4, -16]",[1],-2478976,S_4,1/16,False
"[1, -15, 7, 8, -10]",[1],-73897460,S_4,1,True
"[1, 3, -5, 6, -6]",[2],-313800,S_4,1,True
"[1, 10, 5, 14, 14]",[1],-39663568,S_4,1/4,False
"[1, -8, 13, -1, 14]",[1],-3322783,S_4,1,True
"[1, -9, -8, -7, -6]",[1],-6239983,S_4,1,True
"[1, 14, 4, 5, 10]",[1],-86545675,S_4,1,True
"[1, 2, 12, 2, 1]",[2],233280,D_4,1/81,False
"[1, -6, 6, -16, -3]",[1],-3549744,S_4,1/9,False
"[1, 3, 3, -2, -11]","[2, 1, 0]",-171527,S_4,1,True
"[1, -9, -6, 14, 14]",[1],-15446956,S_4,1,True
"[1, 6, -8, 1, 6]",[1],-2574763,S_4,1,True
"[1, 0, 13, -9, -13]",[1],-13019119,S_4,1,True
"[1, 2, 3, 10, 12]",[1],87952,S_4,1/16,False
"[1, 10, 2, 0, 4]",[1],-3862784,S_4,1/16,False
"[1, -5, -2, 6, -9]",[1],-1791963,S_4,1/81,False
"[1, -2, 11, 16, -7]",[1],-11032976,S_4,1,True
"[1, -15, -16, 0, 14]",[1],-308944300,S_4,1,True
"[1, -15, -13, 13, 11]",[2],-6870363,S_4,1,True
"[1, -8, 10, 5, -15]",[2],-2888075,S_4,1,True
"[1, -8, -10, -5, -9]",[1],-14767691,S_4,1,True
"[1, 2, 1, 4, 13]",[1],323024,S_4,1,True
"[1, 11, 4, -1, 10]",[1],-33380335,S_4,1,True
"[1, -13, 14, -4, -15]",[1],-108234587,S_4,1,True
"[1, -9, 15, -10, -6]",[1],-3469608,S_4,1/9,False
"[1, 12, 11, 5, -16]",[1],-103026975,S_4,1/25,False
"[1, -11, 12, -8, -1]",[2],-2014763,S_4,1,True
"[1, -12, -9, 6, -10]",[1],-98090176,S_4,1/4,False
"[1, -5, -10, -10, -5]",[2],-313875,D_4,1/81,False
"[1, -5, 13, 2, 7]",[1],2810249,S_4,1,True
"[1, -15, -16, 12, 10]",[1],48386484,S_4,1/81,False
"[1, -5, 0, -4, -11]",[2],-2859763,S_4,1,True
"[1, -9, -6, 15, -4]","[0, 2]",3549137,S_4,1,True
"[1, -7, 10, 15, 11]",[1],2631864,S_4,1,True
"[1, -14, -3, 16, 3]",[2],43479248,S_4,1/16,False
"[1, -15, -15, 10, -5]",[1],-99206375,S_4,1,True
"[1, 6, -15, -7, 4]",[1],9101425,S_4,1,True
"[1, 7, -3, -8, 5]",[1],-314231,S_4,1,True
"[1, -14, 16, 5, 5]",[1],-36657715,S_4,1,True
"[1, 1, -8, -1, -2]",[1],-179911,S_4,1,True
"[1, 10, 3, -3, -3]",[1],-1454031,S_4,1,True
"[1, -11, -2, 9, 9]",[1],-25658964,S_4,1/9,False
"[1, -3, -15, 7, 12]",[1],9796788,S_4,1,True
"[1, 13, 6, -1, 6]",[2],-24464471,S_4,1,True
"[1, -2, 10, 0, -4]",[1],-711936,S_4,1/144,False
"[1, 12, 10, 6, -9]",[1],-39638448,S_4,1/36,False
"[1, 11, 7, 2, -3]",[1],-2943247,S_4,1,True
"[1, 9, -4, 4, 13]",[1],-42211187,S_4,1,True
"[1, 10, -12, -2, -13]",[1],-99516416,S_4,1/4096,False
"[1, 13, 9, 7, -16]",[1],-175791308,S_4,1,True
"[1, 10, 9, -6, -3]",[1],1639872,S_4,1,True
"[1, -10, -9, 7, 7]",[1],-3700543,S_4,1/121,False
"[1, -14, 16, 10, 3]",[1],-16519936,S_4,1/64,False
"[1, 12, -10, -14, -10]",[1],-107400624,S_4,1,True
"[1, 3, -11, -8, 9]","[1, 0]",2704577,S_4,1,True
"[1, 13, 10, 14, -6]",[1],-58864172,S_4,1,True
"[1, 16, -15, -5, 15]",[1],-353210575,S_4,1,True
"[1, 2, -9, 8, -15]",[1],-4008784,S_4,1,True
"[1, 2, 3, -14, 10]",[1],497552,D_4,1/121,False
"[1, -11, -7, -10, -3]",[1],-4927119,S_4,1,True
"[1, -11, -8, 3, -11]",[2],-76435768,S_4,1,True
"[1, 6, -11, -11, 12]",[1],6103121,S_4,1,True
"[1, 9, -6, 9, 14]",[1],-67838863,S_4,1,True
"[1, 15, 1, -7, -8]",[1],-75956908,S_4,1,True
"[1, -2, -7, 7, -2]","[1, 1]",-35367,S_4,1,True
"[1, 10, -2, 7, -10]",[1],-29925779,S_4,1,True
"[1, 1, 10, -16, 13]",[1],4095341,S_4,1,True
"[1, 11, -16, -2, 12]",[1],-49646496,S_4,1/4,False
"[1, -11, 10, 6, 12]",[1],-44924112,S_4,1/36,False
"[1, 15, 8, 8, -5]",[1],-47959139,S_4,1,True
"[1, -7, -6, -13, 4]","[0, 1]",-10558863,S_4,1,True
"[1, -13, -8, -6, 16]",[1],-285432976,S_4,1/4,False
"[1, 1, -9, 3, -12]",[1],-3103488,S_4,1/64,False
"[1, -5, -14, -6, -16]",[1],-28438560,S_4,1/36,False
"[1, 6, 5, -10, -5]",[1],203200,S_4,1,True
"[1, 9, 10, 12, -3]",[1],-5114307,S_4,1/121,False
"[1, -7, -1, -8, 7]",[1],-5413599,S_4,1,True
"[1, 11, 8, -6, 9]",[1],-28012707,S_4,1/9,False
"[1, -13, -7, -7, 12]",[1],-167199788,S_4,1,True
"[1, -9, -16, -4, -10]",[1],-47906124,S_4,1,True
"[1, 16, 10, -9, -6]",[1],-402075,S_4,1,True
"[1, 4, 12, -7, -8]",[1],-4354267,S_4,1,True
"[1, -5, -9, 6, 13]",[1],-2375591,S_4,1,True
"[1, -16, -8, -13, -14]",[1],-333108811,S_4,1,True
"[1, -1, -4, 16, -4]",[1],-906160,S_4,1/4,False
"[1, -4, -10, 14, -16]",[1],-15017648,S_4,1/4,False
"[1, 16, 14, 7, -15]",[1],-345200123,S_4,1,True
"[1, 3, -4, 3, -6]",[1],-364191,S_4,1,True
"[1, -8, -13, 4, -4]",[1],-10973696,S_4,1/64,False
"[1, 12, 6, 2, 8]",[2],-26752432,S_4,1/4,False
"[1, -15, -9, -11, 1]",[2],-27382883,S_4,1,True
"[1, 15, -8, 0, -12]",[1],-242092848,S_4,1/4,False
"[1, 8, -8, 11, -9]",[1],-9802411,S_4,1,True
"[1, -9, -13, 16, 2]",[1],33748572,S_4,1,True
"[1, -5, 7, -4, -9]",[1],-354311,S_4,1,True
"[1, 16, 11, 13, -15]",[1],-456835031,S_4,1,True
"[1, 3, 9, 14, 1]","[2, 3]",-326111,S_4,1,True
"[1, 8, 4, -12, 6]",[1],-1739520,S_4,1,True
"[1, 14, -5, -6, 4]",[1],-9070000,S_4,1/400,False
"[1, 14, -1, 13, 1]","[1, 2]",-27384471,S_4,1,True
"[1, 4, -7, -1, -8]",[1],-2619063,S_4,1,True
"[1, 0, -8, -10, 12]",[1],-1398448,S_4,1/4,False
"[1, 15, 16, -3, 8]",[1],-92088007,S_4,1,True
"[1, -11, -11, 11, -15]",[1],-189221675,S_4,1/25,False
"[1, -16, 16, 8, -11]",[1],-25969408,S_4,1,True
"[1, -13, -5, 11, 1]",[3],14907917,S_4,1,True
"[1, 5, 0, 1, -13]",[1],-3575124,S_4,1/9,False
"[1, 15, -13, -1, 8]",[1],-88053228,S_4,1/9,False
"[1, 2, -9, -7, 9]","[1, 2]",691457,S_4,1,True
"[1, 0, 5, 12, -9]",[1],-2100816,S_4,1/81,False
"[1, 6, -2, -4, -6]",[1],-1668544,S_4,1,True
"[1, -12, 12, 1, 9]",[1],-34375131,S_4,1,True
"[1, 12, -16, -4, 8]",[2],-6286080,S_4,1/64,False
"[1, 3, 2, -14, 4]",[1],-710096,S_4,1/4,False
"[1, 2, -5, 3, -10]","[2, 1]",-936351,S_4,1/9,False
"[1, -16, 14, -13, 8]",[1],-41186411,S_4,1/49,False
"[1, 11, 0, -3, -6]",[1],-13877487,S_4,1,True
"[1, -11, 3, -12, 2]",[1],-8641444,S_4,1,True
"[1, -8, 2, -5, -4]",[2],-2153963,S_4,1,True
"[1, -7, 8, 16, 12]",[1],768720,S_4,1/4,False
"[1, 12, 9, -16, 11]",[2],-58627984,S_4,1,True
"[1, -3, -11, -10, -7]","[1, 1]",-686951,S_4,1,True
"[1, 0, 9, -4, -1]",[2],-189904,S_4,1,True
"[1, -13, 11, -3, -8]",[1],-35993264,S_4,1/4,False
"[1, -9, 11, 5, -13]",[1],-3813987,S_4,1,True
"[1, -1, -2, 4, -13]",[1],-537283,S_4,1,True
"[1, -4, -5, -5, -2]",[1],-32911,S_4,1,True
"[1, -14, 3, 3, 6]",[2],-36344511,S_4,1,True
"[1, 14, -14, -16, -3]",[1],7971536,S_4,1,True
"[1, -10, 2, 1, -9]",[1],-19281291,S_4,1,True
"[1, -4, -10, 6, -12]",[2],-10715568,S_4,1/4,False
"[1, 3, 2, 14, -14]",[1],-3984428,S_4,1,True
"[1, 6, -11, -5, -6]",[1],-8547415,S_4,1,True
"[1, -14, -2, -13, 4]",[1],-50237875,S_4,1/25,False
"[1, -2, 7, -11, 13]",[1],151145,S_4,1,True
"[1, 1, 2, -4, -13]",[1],-560803,S_4,1,True
"[1, 4, -7, 15, -10]",[1],-2344055,S_4,1,True
"[1, -9, -5, 11, 8]",[1],-2463308,S_4,1,True
"[1, 11, 0, -1, -16]",[1],-101689583,S_4,1,True
"[1, -8, -16, -14, -5]",[1],-457392,S_4,1,True
"[1, 7, -7, 3, -7]",[1],-5392187,S_4,1,True
"[1, -5, -13, -8, -12]",[1],-11234912,S_4,1/4,False
"[1, -4, -7, 8, -1]",[2],213424,S_4,1,True
"[1, 1, -2, -7, 8]","[2, 1]",21809,S_4,1,True
"[1, 15, -9, 0, 14]",[1],-315735700,S_4,1,True
"[1, 1, -1, 10, 9]",[1],-428255,S_4,1,True
"[1, 6, -1, 13, 14]",[1],-14676783,S_4,1,True
"[1, -8, -9, 11, 13]",[1],-5583991,S_4,1/49,False
"[1, 13, 15, 10, 13]",[1],-51195591,S_4,1,True
"[1, -5, -2, 11, -4]",[3],224297,S_4,1,True
"[1, 12, 8, -8, -16]",[1],-68923392,S_4,1/4096,False
"[1, 14, -7, -6, 15]",[2],-232149696,S_4,1,True
"[1, -8, -5, -10, -15]",[2],-32781200,S_4,1,True
"[1, 3, -4, 2, -5]",[1],-259259,S_4,1,True
"[1, -10, 1, -6, -8]",[1],-18782800,S_4,1/4,False
"[1, -2, 4, -1, 6]","[0, 1]",44869,S_4,1,True
"[1, 0, 11, 1, -4]","[1, 1]",-1212903,S_4,1/9,False
"[1, 15, -14, -13, -14]",[1],-541406743,S_4,1,True
"[1, -2, -3, -13, 13]",[1],-3191071,S_4,1,True
"[1, 3, -3, 12, -5]","[0, 1]",-829031,S_4,1/49,False
"[1, -11, -2, -1, 8]",[1],-27958591,S_4,1,True
"[1, 13, -5, 9, -14]",[1],-158947168,S_4,1/4,False
"[1, 3, 14, 16, 7]",[1],335845,S_4,1,True
"[1, -12, -6, 5, 2]",[1],868613,S_4,1,True
"[1, -4, -6, -5, -10]",[1],-2425275,S_4,1,True
"[1, -10, -9, -6, -12]",[1],-49599216,S_4,1/16,False
"[1, 5, 0, -3, -11]",[2],-2007968,S_4,1/4,False
"[1, -9, 13, -10, 3]",[1],-44407,S_4,1,True
"[1, -16, -7, -9, -12]",[1],-249444159,S_4,1,True
"[1, -3, -10, -12, 9]",[1],-6900075,S_4,1/9,False
"[1, 10, 15, 3, 14]",[1],-20195023,S_4,1,True
"[1, 1, -4, 2, -6]",[1],-160428,S_4,1,True
"[1, 13, 10, -1, 14]",[1],-116042527,S_4,1,True
"[1, 2, 5, 12, -7]",[1],-1194224,S_4,1,True
"[1, -15, 15, -3, -5]",[1],-21430787,S_4,1,True
"[1, 12, -11, -3, 9]",[1],-42695991,S_4,1/13689,False
"[1, 2, -10, 15, 11]",[1],-8919131,S_4,1,True
"[1, 10, 11, 16, -6]",[1],-23482880,S_4,1/16,False
"[1, 10, 12, 1, -1]",[3],145309,S_4,1,True
"[1, 9, -12, -8, -15]",[1],-112271643,S_4,1/9,False
"[1, -2, 12, -14, -15]",[1],-11040448,S_4,1,True
"[1, -5, -9, 6, -4]",[1],-2219548,S_4,1/4,False
"[1, 1, 10, 0, -13]",[2],-4514835,S_4,1/169,False
"[1, 9, 11, -6, 9]",[1],-8320383,S_4,1/9,False
"[1, -5, -6, 14, 10]",[1],1795892,S_4,1,True
"[1, -2, -15, 13, -6]",[1],-4265743,S_4,1,True
"[1, -4, -15, 1, -6]",[1],-9217175,S_4,1/121,False
"[1, 9, 7, -7, 7]",[2],-6734707,S_4,1,True
"[1, -10, -13, -4, 11]",[1],-60515216,S_4,1,True
"[1, 11, 9, -7, 1]","[0, 2, 0]",23301,S_4,1,True
"[1, -2, -7, 9, -2]","[0, 1, 2, 1]",45841,S_4,1,True
"[1, -3, -7, -15, -8]",[1],-1080288,D_4,1/4,False
"[1, -16, -15, 12, 3]",[1],86015088,S_4,1,True
"[1, 0, 0, 13, 9]",[2],-584523,S_4,1,True
"[1, 3, 11, -8, -11]",[1],-6039263,S_4,1,True
"[1, -10, -7, 8, -13]",[1],-76833776,S_4,1/16,False
"[1, 16, 10, 11, -9]",[1],-185621675,S_4,1/25,False
"[1, -11, -3, 8, -9]",[1],-37376663,S_4,1,True
"[1, -2, -6, 11, 5]",[1],-70011,S_4,1/9,False
"[1, -1, -14, -10, 8]",[2],975904,S_4,1/4,False
"[1, -6, 11, -2, 2]",[1],52176,S_4,1,True
"[1, 7, 10, 15, 14]",[1],-1865103,S_4,1,True
"[1, -4, 0, -11, 10]",[1],-2132203,S_4,1,True
"[1, 1, 12, -13, 9]",[1],3518392,S_4,1,True
"[1, -16, -3, -12, -3]",[1],-38146032,S_4,1/16,False
"[1, 15, -15, 9, 10]",[2],-268961072,S_4,1/4,False
"[1, 10, -5, 16, -16]",[1],-85749248,S_4,1/2704,False
"[1, 11, -15, -6, -9]",[1],-102614823,S_4,1/9,False
"[1, -16, -15, -3, -10]",[1],-236731855,S_4,1,True
"[1, -14, -12, 3, -3]",[1],-23558499,S_4,1/361,False
"[1, 4, 11, -9, 16]",[1],10793905,S_4,1,True
"[1, -8, 5, 13, -7]",[1],2398897,S_4,1,True
"[1, -2, -12, 7, 1]",[2],885357,S_4,1,True
"[1, -11, 16, -8, 9]",[1],-9671707,S_4,1/529,False
"[1, -11, 15, 4, 8]",[1],-20949008,S_4,1/4,False
"[1, 1, 7, 15, -11]",[1],-4843651,S_4,1,True
"[1, 16, 9, -3, 6]",[1],-65152431,S_4,1,True
"[1, -8, -5, 1, 15]",[1],-33212119,S_4,1,True
"[1, 7, -3, -11, 5]","[0, 2]",1112917,S_4,1,True
"[1, -10, 7, -14, -16]",[1],-79857136,S_4,1/16,False
"[1, -14, 1, -13, -16]",[1],-299870143,S_4,1,True
"[1, -6, -7, -16, 6]",[1],-17226176,S_4,1,True
"[1, -1, 15, 4, -15]",[1],-20455871,S_4,1,True
"[1, -7, 14, 8, 16]",[1],11650560,S_4,1/64,False
"[1, -6, -8, 15, -14]",[1],-19087371,S_4,1,True
"[1, -4, 4, 3, -2]",[3],-6571,S_4,1,True
"[1, -2, -3, 1, -12]",[1],-901471,S_4,1,True
"[1, -6, -1, -5, -7]",[1],-2267559,S_4,1/9,False
"[1, -7, -7, -9, 7]",[3],-12373835,S_4,1,True
"[1, 6, 10, -9, 9]",[1],2762325,S_4,1/9,False
"[1, 9, 12, -16, -7]",[2],7365173,S_4,1,True
"[1, 15, -15, -10, 13]",[1],-89863943,S_4,1,True
"[1, -5, -12, 9, -11]",[1],-19220936,S_4,1,True
"[1, 5, -14, 11, 3]",[1],-3482056,S_4,1,True
"[1, -13, -13, 15, -1]",[2],34250269,S_4,1,True
"[1, -12, -13, 3, -5]",[1],-37565631,S_4,1,True
"[1, 11, 8, 6, -1]",[2],-1559939,S_4,1,True
"[1, -15, -11, -5, 4]",[1],-40129900,S_4,1,True
"[1, -14, 16, -1, 9]",[1],-65018051,S_4,1/49,False
"[1, 9, 2, -4, 15]",[1],-33626027,S_4,1,True
"[1, -12, -12, -5, -9]",[1],-56975211,S_4,1,True
"[1, -10, 13, 16, 1]",[2],5356112,S_4,1,True
"[1, 5, 9, -1, -5]",[3],-107163,D_4,1/81,False
"[1, -1, 7, 14, -4]",[1],-2835548,S_4,1/4,False
"[1, 6, 11, -4, -3]",[2],-326864,S_4,1,True
"[1, -4, 10, 4, 3]",[1],587776,S_4,1,True
"[1, -12, 3, -13, -16]",[1],-166961119,S_4,1,True
"[1, 11, -5, 15, 16]",[1],-191372716,S_4,1,True
"[1, 8, 3, 0, -3]",[1],-746928,S_4,1,True
"[1, -10, 3, 1, 7]",[1],-11378839,S_4,1,True
"[1, 1, 16, -1, 4]","[0, 1, 0]",3733889,S_4,1,True
"[1, -8, 12, 11, -3]",[1],740821,S_4,1,True
"[1, 0, -8, -10, -8]",[1],-323248,S_4,1/4,False
"[1, 5, 13, 4, 13]","[0, 1, 0]",2726513,S_4,1,True
"[1, 7, -7, 8, -15]",[1],-23272623,S_4,1/9,False
"[1, -13, -2, 7, 11]",[2],-87889600,S_4,1/64,False
"[1, 9, 15, -5, 4]",[1],-1842368,S_4,1/64,False
"[1, -5, 0, 14, -7]","[0, 1]",284445,S_4,1,True
"[1, -7, -13, -15, -6]",[1],-1541136,S_4,1/4,False
"[1, 7, -10, 2, 2]",[1],-360172,S_4,1,True
"[1, -11, 6, -3, 14]",[1],-54963607,S_4,1,True
"[1, -9, 12, 11, 13]",[1],-12852752,S_4,1/4,False
"[1, -8, -12, 14, -16]",[1],-95579568,S_4,1/4,False
"[1, 2, -2, -10, -9]",[1],-12736,S_4,1,True
"[1, -10, -2, 14, 3]",[1],9700928,S_4,1,True
"[1, 11, 9, -6, -14]",[2],-30709688,S_4,1,True
"[1, 4, -7, -12, -11]",[2],-3758000,S_4,1/400,False
"[1, 8, -2, -3, -13]",[1],-22381803,S_4,1/9,False
"[1, -11, 6, -16, 2]",[1],-15641964,S_4,1/9,False
"[1, 6, 14, -7, 1]","[2, 1]",126901,S_4,1,True
"[1, -6, 15, -14, -1]","[0, 3]",-33088,S_4,1,True
"[1, 8, 6, -10, 2]",[2],263632,S_4,1,True
"[1, -3, 11, -1, 9]","[0, 1]",1336837,S_4,1,True
"[1, -16, -1, 4, -10]",[1],-181351264,S_4,1,True
"[1, 4, -11, 14, -11]",[1],-1886128,S_4,1,True
"[1, 9, -2, 11, 8]",[1],-21902639,S_4,1,True
"[1, 12, 4, 15, 16]",[1],-127122363,S_4,1,True
"[1, 16, 9, 5, -4]",[1],-33333903,S_4,1/9,False
"[1, 6, 6, 16, -13]",[1],-10936624,S_4,1/4,False
"[1, -9, 14, 9, -13]","[1, 0]",3116216,S_4,1,True
"[1, -12, -13, 16, -7]",[1],-64073136,S_4,1,True
"[1, -8, -7, -2, 9]",[1],-15400304,S_4,1,True
"[1, 2, 1, 10, 3]",[1],-257984,S_4,1,True
"[1, 11, 14, 4, -5]",[1],-4415715,S_4,1/81,False
"[1, 15, -8, 0, 3]",[1],-13122483,S_4,1,True
"[1, -3, -13, 7, -9]",[1],-9364475,S_4,1/25,False
"[1, -12, -6, -14, 8]",[1],-94718128,S_4,1/4,False
"[1, -10, -7, 15, -3]",[1],7780017,S_4,1,True
"[1, 15, -4, 0, 3]",[1],-13294707,S_4,1,True
"[1, 14, 3, -7, -15]",[1],-192348823,S_4,1,True
"[1, -12, 9, -2, -12]",[1],-57445632,S_4,1/64,False
"[1, 16, -3, 12, -3]",[1],-38146032,S_4,1/16,False
"[1, -4, -3, -6, -16]",[1],-5325952,S_4,1/16,False
"[1, -5, 7, 16, -12]",[1],-3698848,S_4,1/4,False
"[1, -8, -4, -12, -10]",[1],-15129344,S_4,1,True
"[1, -15, 8, -7, 4]",[1],-11671511,S_4,1,True
"[1, 14, 5, -14, 11]",[1],-113107648,S_4,1,True
"[1, 16, -16, 1, -12]",[1],-390061595,S_4,1,True
"[1, 5, -5, -2, -3]",[1],-505199,S_4,1,True
"[1, -14, -16, 15, 5]",[2],125420125,S_4,1/25,False
"[1, 6, -12, 7, 11]",[1],-18415363,S_4,1,True
"[1, -6, 16, 6, -13]","[1, 0]",-8981248,S_4,1/16,False
"[1, -10, -8, 3, 4]",[1],-2604331,S_4,1,True
"[1, -8, -1, -12, 14]",[1],-33471968,S_4,1,True
"[1, -7, -14, 15, -15]",[1],-78572700,S_4,1/36,False
"[1, 10, 5, 9, 4]",[1],-3355463,S_4,1,True
"[1, -10, 5, 11, 2]","[0, 1, 1]",1663561,S_4,1,True
"[1, 10, -2, 7, 10]",[1],-35702899,S_4,1,True
"[1, -11, 7, -14, 6]",[1],-11993800,S_4,1,True
"[1, 1, -14, 12, 6]",[1],461844,S_4,1,True
"[1, -9, 9, -12, -2]",[1],-4375076,S_4,1,True
"[1, -13, 9, 2, 6]",[1],-25498840,S_4,1,True
"[1, -4, -11, -9, 9]",[1],-7106103,S_4,1/9,False
"[1, -15, 1, 15, -9]",[1],-50966811,S_4,1/441,False
"[1, -12, 6, -6, -9]",[1],-45322416,S_4,1/36,False
"[1, -8, -9, 8, -8]",[1],-20373376,S_4,1/16,False
"[1, 4, 4, -16, -6]",[1],-2290688,S_4,1,True
"[1, -12, 6, -14, 1]","[2, 0]",-14047664,S_4,1,True
"[1, 4, 13, -7, -3]",[1],-2573399,S_4,1,True
"[1, 13, -14, -10, 14]",[1],-64661260,S_4,1,True
"[1, -13, -4, -10, -2]",[1],-9562284,S_4,1/9,False
"[1, -1, -7, -1, -14]",[1],-2657196,S_4,1/9,False
"[1, 2, 7, 16, -16]",[1],-7283200,S_4,1/16,False
"[1, 11, -7, -2, -15]",[1],-126916383,S_4,1,True
"[1, 2, -12, -7, 4]","[0, 1]",1896021,S_4,1,True
"[1, 1, 8, 2, -16]",[1],-3893200,S_4,1/4,False
"[1, 0, -6, 10, 11]",[1],-1122736,S_4,1/4,False
"[1, -3, 11, -12, -11]",[2],-3266343,S_4,1,True
"[1, -11, 9, 3, 5]",[1],-9254443,S_4,1/121,False
"[1, 12, 13, 8, 1]",[2],-353968,S_4,1/16,False
"[1, 16, -14, 8, -14]",[1],-366114304,S_4,1,True
"[1, -5, -12, -16, 13]",[2],-38138467,S_4,1,True
"[1, -5, 12, 7, -6]",[2],-2658271,S_4,1,True
"[1, 6, 7, 1, 3]",[1],-67447,S_4,1,True
"[1, 13, -4, 9, -14]","[0, 1]",-159589391,S_4,1,True
"[1, 12, 7, -12, -15]",[1],-46976496,S_4,1,True
"[1, -14, -5, 5, -11]",[1],-155824063,S_4,1,True
"[1, -9, 16, -6, -14]",[1],-6417900,S_4,1/225,False
"[1, 3, -6, 5, -7]",[1],-618556,S_4,1/4,False
"[1, -16, 3, -4, -15]",[1],-390020656,S_4,1,True
"[1, 0, 11, 5, 16]",[1],1315369,S_4,1,True
"[1, 4, -3, 7, -7]","[0, 1]",-829031,S_4,1/49,False
"[1, -16, -16, -4, -1]",[2],-1596416,S_4,1/16,False
"[1, -5, 9, -12, 6]",[2],-18468,S_4,1,True
"[1, -5, -13, 6, 5]",[1],4762441,S_4,1,True
"[1, 3, -16, 6, -3]",[1],-2198955,S_4,1,True
"[1, 8, -7, 14, -15]",[2],-32719088,S_4,1,True
"[1, 6, 7, 9, 9]",[1],-502407,S_4,1/9,False
"[1, 3, 4, -8, 10]",[1],1142324,S_4,1,True
"[1, 12, 15, -5, -5]",[1],6001825,S_4,1,True
"[1, 4, -10, -14, 3]",[1],4054096,S_4,1/4,False
"[1, 3, -16, -9, 13]",[1],15235632,S_4,1/4,False
"[1, -14, 0, 15, 9]",[1],-47267523,S_4,1/9,False
"[1, -6, 1, -7, 7]",[2],-1955359,S_4,1,True
"[1, 16, -15, -5, -13]",[1],-535837775,S_4,1/25,False
"[1, 8, -15, 16, -11]",[2],-10346800,S_4,1/16,False
"[1, 4, 5, 13, -13]",[1],-3589703,S_4,1,True
"[1, 15, -13, 11, 15]",[1],-563923859,S_4,1,True
"[1, -10, -6, 7, -9]",[1],-35380283,S_4,1,True
"[1, -6, 9, 7, 9]",[1],1564137,S_4,1/9,False
"[1, -11, -16, -1, -2]",[1],-7637895,S_4,1/81,False
"[1, -6, 12, 4, 15]",[1],6769872,S_4,1,True
"[1, 0, -5, -11, -1]",[2],-261143,S_4,1,True
"[1, -14, 8, -6, -3]",[1],-13933248,S_4,1,True
"[1, -15, -9, -16, 2]",[1],-88903300,S_4,1,True
"[1, -7, 5, -12, 10]",[1],-3876308,S_4,1,True
"[1, -6, -6, 10, 12]",[1],-2423088,S_4,1/4,False
"[1, -6, 15, -4, -12]",[1],-1016064,S_4,1/4,False
"[1, 13, -2, 3, 4]",[1],-14497687,S_4,1,True
"[1, -11, -14, -15, 10]",[1],-153156055,S_4,1/361,False
"[1, -12, 5, -11, 4]",[1],-10052807,S_4,1,True
"[1, -16, 6, 3, 3]",[1],-17603595,S_4,1,True
"[1, 11, 9, -1, -11]",[2],-25878771,S_4,1/81,False
"[1, -12, 8, 5, 15]",[1],-103610315,S_4,1,True
"[1, -16, -16, 3, -16]",[1],-765440651,S_4,1,True
"[1, 1, -11, 14, 12]",[1],-5455484,S_4,1/4,False
"[1, -2, -1, -14, -9]",[2],-1601984,S_4,1,True
"[1, -1, -11, -3, -13]",[1],-6051411,S_4,1/9,False
"[1, 13, -13, 7, -10]",[1],-84927596,S_4,1,True
"[1, 11, 9, -16, -2]",[1],18461628,S_4,1,True
"[1, 1, -11, -3, -4]",[1],-1248096,S_4,1/4,False
"[1, 16, -2, 5, 1]",[2],-4769323,S_4,1,True
"[1, -5, 6, -12, 9]",[2],-402219,S_4,1/9,False
"[1, -9, 1, 1, -4]",[1],-2583500,S_4,1,True
"[1, 15, 14, 10, -13]",[1],-227431107,S_4,1/9,False
"[1, 2, 10, -9, 4]",[1],803213,S_4,1,True
"[1, 1, -15, -10, -8]",[1],-6931660,S_4,1/4,False
"[1, -7, -4, -1, -12]",[1],-14116391,S_4,1,True
"[1, -2, -16, 1, -1]",[2],-1179347,S_4,1,True
"[1, 2, -12, 2, -9]",[1],-5036800,S_4,1/64,False
"[1, 16, -7, 9, 5]",[1],-89096351,S_4,1,True
"[1, -10, -6, 2, -14]",[1],-75897648,S_4,1/6561,False
