coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -1, 4, 7, 7]",[1],261884,S_4,1,True
"[1, -1, 4, 7, 8]",[1],343049,S_4,1,True
"[1, -1, 4, 8, -8]",[1],-689344,S_4,1/64,False
"[1, -1, 4, 8, -7]",[2],-596651,S_4,1,True
"[1, -1, 4, 8, -6]",[1],-514636,S_4,1,True
"[1, -1, 4, 8, -5]",[2],-441763,S_4,1,True
"[1, -1, 4, 8, -4]",[1],-376496,S_4,1/4,False
"[1, -1, 4, 8, -3]",[1],-317299,S_4,1,True
"[1, -1, 4, 8, -2]",[1],-262636,S_4,1,True
"[1, -1, 4, 8, -1]",[2],-210971,S_4,1,True
"[1, -1, 4, 8, 1]",[3],-110491,S_4,1,True
"[1, -1, 4, 8, 3]",[2],-3571,S_4,1,True
"[1, -1, 4, 8, 4]",[1],56144,S_4,1/4,False
"[1, -1, 4, 8, 5]",[1],122077,S_4,1,True
"[1, -1, 4, 8, 6]","[0, 1]",195764,S_4,1,True
"[1, -1, 4, 8, 7]","[0, 1]",278741,S_4,1,True
"[1, -1, 4, 8, 8]",[1],372544,S_4,1/64,False
"[1, -1, 5, -8, -8]",[1],-806112,S_4,1/324,False
"[1, -1, 5, -8, -7]",[1],-662287,S_4,1,True
"[1, -1, 5, -8, -6]",[1],-537300,S_4,1/9,False
"[1, -1, 5, -8, -5]",[1],-429615,S_4,1,True
"[1, -1, 5, -8, -4]",[1],-337696,S_4,1/4,False
"[1, -1, 5, -8, -3]",[1],-260007,S_4,1,True
"[1, -1, 5, -8, -2]",[1],-195012,S_4,1,True
"[1, -1, 5, -8, -1]",[3],-141175,S_4,1,True
"[1, -1, 5, -8, 1]",[3],-60831,S_4,1/81,False
"[1, -1, 5, -8, 2]",[2],-31252,S_4,1,True
"[1, -1, 5, -8, 4]",[2],14400,V_4,1/64,False
"[1, -1, 5, -8, 5]",[1],33545,S_4,1,True
"[1, -1, 5, -8, 6]",[1],52284,S_4,1,True
"[1, -1, 5, -8, 7]",[1],72153,S_4,1,True
"[1, -1, 5, -8, 8]",[1],94688,S_4,1/4,False
"[1, -1, 5, -7, -8]",[1],-685068,S_4,1,True
"[1, -1, 5, -7, -7]",[1],-552923,S_4,1,True
"[1, -1, 5, -7, -6]",[1],-439232,S_4,1/64,False
"[1, -1, 5, -7, -5]",[2],-342459,S_4,1/9,False
"[1, -1, 5, -7, -4]","[1, 0]",-261068,S_4,1,True
"[1, -1, 5, -7, -3]",[1],-193523,S_4,1,True
"[1, -1, 5, -7, -2]",[1],-138288,S_4,1/4,False
"[1, -1, 5, -7, -1]",[2],-93827,S_4,1,True
"[1, -1, 5, -7, 1]",[3],-31083,S_4,1,True
"[1, -1, 5, -7, 3]","[1, 2]",6997,S_4,1,True
"[1, -1, 5, -7, 4]",[1],20628,S_4,1/9,False
"[1, -1, 5, -7, 5]",[1],32701,S_4,1,True
"[1, -1, 5, -7, 6]","[0, 1]",44752,S_4,1/4,False
"[1, -1, 5, -7, 7]",[1],58317,S_4,1,True
"[1, -1, 5, -7, 8]",[1],74932,S_4,1,True
"[1, -1, 5, -6, -8]",[1],-588716,S_4,1/4,False
"[1, -1, 5, -6, -7]","[1, 2]",-466823,S_4,1/49,False
"[1, -1, 5, -6, -5]","[2, 1]",-275711,S_4,1,True
"[1, -1, 5, -6, -4]",[2],-203420,S_4,1/4,False
"[1, -1, 5, -6, -3]",[1],-144591,S_4,1,True
"[1, -1, 5, -6, -2]","[1, 0]",-97688,S_4,1,True
"[1, -1, 5, -6, -1]",[2],-61175,S_4,1,True
"[1, -1, 5, -6, 2]","[0, 2, 0]",1384,S_4,1,True
"[1, -1, 5, -6, 3]",[1],11697,S_4,1,True
"[1, -1, 5, -6, 4]","[1, 0]",19300,S_4,1/4,False
"[1, -1, 5, -6, 5]","[0, 1]",25729,S_4,1,True
"[1, -1, 5, -6, 6]",[1],32520,S_4,1,True
"[1, -1, 5, -6, 7]","[1, 1]",41209,A_4,1,True
"[1, -1, 5, -6, 8]",[1],53332,S_4,1/4,False
"[1, -1, 5, -5, -8]",[1],-513360,S_4,1/4,False
"[1, -1, 5, -5, -7]",[1],-400291,S_4,1,True
"[1, -1, 5, -5, -6]",[1],-304908,S_4,1,True
"[1, -1, 5, -5, -5]",[1],-225675,S_4,1,True
"[1, -1, 5, -5, -4]",[2],-161056,S_4,1/4,False
"[1, -1, 5, -5, -3]",[2],-109515,S_4,1,True
"[1, -1, 5, -5, -2]",[1],-69516,S_4,1,True
"[1, -1, 5, -5, -1]","[3, 3]",-39523,S_4,1,True
"[1, -1, 5, -5, 1]","[3, 3]",-3411,S_4,1,True
"[1, -1, 5, -5, 2]","[0, 1, 0]",5780,S_4,1,True
"[1, -1, 5, -5, 3]",[1],11109,S_4,1,True
"[1, -1, 5, -5, 4]",[1],14112,D_4,1/4,False
"[1, -1, 5, -5, 5]",[1],16325,S_4,1,True
"[1, -1, 5, -5, 6]",[1],19284,S_4,1,True
"[1, -1, 5, -5, 7]",[1],24525,D_4,1/25,False
"[1, -1, 5, -5, 8]","[1, 0]",33584,S_4,1/4,False
"[1, -1, 5, -4, -8]",[1],-455952,S_4,1/4,False
"[1, -1, 5, -4, -7]","[0, 2]",-350279,S_4,1,True
"[1, -1, 5, -4, -6]",[1],-261908,S_4,1,True
"[1, -1, 5, -4, -5]",[1],-189303,S_4,1,True
"[1, -1, 5, -4, -4]",[1],-130928,S_4,1/16,False
"[1, -1, 5, -4, -3]",[1],-85247,S_4,1,True
"[1, -1, 5, -4, -2]",[2],-50724,S_4,1/9,False
"[1, -1, 5, -4, 1]","[0, 2]",1257,S_4,1,True
"[1, -1, 5, -4, 2]","[0, 1]",6508,S_4,1,True
"[1, -1, 5, -4, 3]","[0, 1, 2]",8281,A_4,1,True
"[1, -1, 5, -4, 5]","[2, 0, 1, 0, 0]",7537,S_4,1,True
"[1, -1, 5, -4, 6]",[1],8092,S_4,1,True
"[1, -1, 5, -4, 7]","[1, 0]",11313,S_4,1/9,False
"[1, -1, 5, -4, 8]","[0, 1]",18736,S_4,1/4,False
"[1, -1, 5, -3, -8]",[1],-414092,S_4,1,True
"[1, -1, 5, -3, -7]",[1],-314387,S_4,1,True
"[1, -1, 5, -3, -6]",[1],-231600,S_4,1/4,False
"[1, -1, 5, -3, -5]",[1],-164195,S_4,1,True
"[1, -1, 5, -3, -4]",[1],-110636,S_4,1,True
"[1, -1, 5, -3, -3]",[3],-69387,S_4,1,True
"[1, -1, 5, -3, -1]",[3],-17675,S_4,1,True
"[1, -1, 5, -3, 1]",[2],3229,S_4,1,True
"[1, -1, 5, -3, 2]",[1],5968,S_4,1/4,False
"[1, -1, 5, -3, 3]",[1],5613,S_4,1,True
"[1, -1, 5, -3, 4]","[0, 0, 1]",3700,S_4,1,True
"[1, -1, 5, -3, 5]","[1, 2]",1765,S_4,1,True
"[1, -1, 5, -3, 7]","[0, 2, 1, 0]",3973,S_4,1,True
"[1, -1, 5, -3, 8]",[1],11188,S_4,1,True
"[1, -1, 5, -2, -8]",[2],-386028,S_4,1/4,False
"[1, -1, 5, -2, -7]",[2],-290863,S_4,1,True
"[1, -1, 5, -2, -6]",[1],-212232,S_4,1,True
"[1, -1, 5, -2, -5]","[1, 0]",-148599,S_4,1,True
"[1, -1, 5, -2, -4]",[2],-98428,S_4,1/4,False
"[1, -1, 5, -2, -2]",[2],-32328,S_4,1,True
"[1, -1, 5, -2, -1]",[2],-13327,S_4,1,True
"[1, -1, 5, -2, 1]","[1, 2]",4257,S_4,1,True
"[1, -1, 5, -2, 2]",[1],5912,S_4,1,True
"[1, -1, 5, -2, 3]",[1],4857,S_4,1,True
"[1, -1, 5, -2, 4]",[1],2628,D_4,1/4,False
"[1, -1, 5, -2, 5]","[0, 0, 1, 2]",761,S_4,1,True
"[1, -1, 5, -2, 7]","[2, 1]",4257,S_4,1,True
"[1, -1, 5, -2, 8]",[1],12692,S_4,1/4,False
"[1, -1, 5, -1, -7]",[2],-278603,S_4,1,True
"[1, -1, 5, -1, -6]",[1],-202700,S_4,1,True
"[1, -1, 5, -1, -5]",[2],-141411,S_4,1,True
"[1, -1, 5, -1, -3]",[2],-56531,S_4,1,True
"[1, -1, 5, -1, -2]",[2],-29868,S_4,1,True
"[1, -1, 5, -1, -1]",[2],-11675,S_4,1,True
"[1, -1, 5, -1, 1]",[2],5445,D_4,1/9,False
"[1, -1, 5, -1, 2]",[1],7444,S_4,1,True
"[1, -1, 5, -1, 3]","[1, 2]",7117,S_4,1,True
"[1, -1, 5, -1, 5]","[2, 1]",5629,S_4,1,True
"[1, -1, 5, -1, 6]","[0, 1]",7540,S_4,1,True
"[1, -1, 5, -1, 7]",[1],13269,S_4,1,True
"[1, -1, 5, -1, 8]","[1, 0]",24352,S_4,1/4,False
"[1, -1, 5, 0, -8]",[2],-367520,S_4,1/4,False
"[1, -1, 5, 0, -6]",[3],-202548,S_4,1,True
"[1, -1, 5, 0, -4]","[0, 2]",-94496,S_4,1/4,False
"[1, -1, 5, 0, -3]",[1],-57975,S_4,1/25,False
"[1, -1, 5, 0, -2]",[1],-31076,S_4,1,True
"[1, -1, 5, 0, -1]","[2, 2]",-12263,S_4,1,True
"[1, -1, 5, 0, 1]","[2, 1, 2, 1]",7249,S_4,1,True
"[1, -1, 5, 0, 2]",[1],11020,S_4,1,True
"[1, -1, 5, 0, 3]","[1, 0]",12849,S_4,1,True
"[1, -1, 5, 0, 4]",[1],14272,S_4,1/16,False
"[1, -1, 5, 0, 5]","[0, 1, 0]",16825,S_4,1,True
"[1, -1, 5, 0, 6]",[1],22044,S_4,1,True
"[1, -1, 5, 0, 7]","[1, 0]",31465,S_4,1,True
"[1, -1, 5, 0, 8]",[1],46624,S_4,1/4,False
"[1, -1, 5, 1, -8]",[1],-376812,S_4,1/81,False
"[1, -1, 5, 1, -7]","[3, 2]",-286699,S_4,1,True
"[1, -1, 5, 1, -5]","[2, 3]",-151083,S_4,1,True
"[1, -1, 5, 1, -4]",[1],-102508,S_4,1/49,False
"[1, -1, 5, 1, -3]",[1],-64707,S_4,1,True
"[1, -1, 5, 1, -2]",[1],-36144,S_4,1/4,False
"[1, -1, 5, 1, -1]",[3],-15283,S_4,1,True
"[1, -1, 5, 1, 1]",[2],9477,D_4,1/81,False
"[1, -1, 5, 1, 2]",[1],16448,S_4,1/64,False
"[1, -1, 5, 1, 3]","[0, 1]",21861,S_4,1/9,False
"[1, -1, 5, 1, 4]","[1, 0]",27252,S_4,1,True
"[1, -1, 5, 1, 5]",[1],34157,S_4,1,True
"[1, -1, 5, 1, 6]","[0, 1]",44112,S_4,1/4,False
"[1, -1, 5, 1, 7]",[1],58653,D_4,1/49,False
"[1, -1, 5, 1, 8]","[0, 1]",79316,S_4,1,True
"[1, -1, 5, 2, -8]",[2],-399372,S_4,1/4,False
"[1, -1, 5, 2, -6]",[3],-231800,S_4,1,True
"[1, -1, 5, 2, -4]",[2],-118076,S_4,1/4,False
"[1, -1, 5, 2, -3]",[1],-77567,S_4,1,True
"[1, -1, 5, 2, -2]",[1],-45912,S_4,1,True
"[1, -1, 5, 2, -1]",[2],-21575,S_4,1,True
"[1, -1, 5, 2, 1]","[2, 1]",11289,S_4,1,True
"[1, -1, 5, 2, 2]",[1],22888,S_4,1,True
"[1, -1, 5, 2, 3]",[1],33313,S_4,1,True
"[1, -1, 5, 2, 4]",[1],44100,V_4,1/36,False
"[1, -1, 5, 2, 5]",[1],56785,S_4,1,True
"[1, -1, 5, 2, 6]",[1],72904,S_4,1,True
"[1, -1, 5, 2, 7]",[1],93993,S_4,1,True
"[1, -1, 5, 2, 8]",[1],121588,S_4,1/4,False
"[1, -1, 5, 3, -7]",[2],-342803,S_4,1,True
"[1, -1, 5, 3, -6]",[1],-263532,S_4,1,True
"[1, -1, 5, 3, -5]",[2],-197339,S_4,1,True
"[1, -1, 5, 3, -3]",[2],-98043,S_4,1,True
"[1, -1, 5, 3, -2]",[1],-61868,S_4,1,True
"[1, -1, 5, 3, -1]",[2],-32627,S_4,1,True
"[1, -1, 5, 3, 1]","[0, 2]",11197,S_4,1,True
"[1, -1, 5, 3, 2]","[0, 1]",28852,S_4,1,True
"[1, -1, 5, 3, 3]",[1],45717,S_4,1,True
"[1, -1, 5, 3, 4]","[1, 0]",63328,S_4,1/4,False
"[1, -1, 5, 3, 5]","[0, 0, 1]",83221,S_4,1,True
"[1, -1, 5, 3, 6]","[1, 0]",106932,S_4,1,True
"[1, -1, 5, 3, 7]",[1],135997,S_4,1,True
"[1, -1, 5, 3, 8]",[1],171952,S_4,1/4,False
"[1, -1, 5, 4, -8]",[2],-490896,S_4,1/4,False
"[1, -1, 5, 4, -7]",[1],-392983,S_4,1,True
"[1, -1, 5, 4, -6]",[1],-309300,S_4,1,True
"[1, -1, 5, 4, -5]",[1],-238311,S_4,1,True
"[1, -1, 5, 4, -4]",[2],-178480,S_4,1/16,False
"[1, -1, 5, 4, -2]",[2],-86148,S_4,1,True
"[1, -1, 5, 4, -1]","[2, 0]",-50575,S_4,1,True
"[1, -1, 5, 4, 1]",[2],7065,S_4,1,True
"[1, -1, 5, 4, 2]",[1],32204,S_4,1,True
"[1, -1, 5, 4, 3]","[1, 0]",56937,S_4,1,True
"[1, -1, 5, 4, 4]",[1],82800,S_4,1/4,False
"[1, -1, 5, 4, 5]",[1],111329,S_4,1,True
"[1, -1, 5, 4, 7]",[1],182529,S_4,1,True
"[1, -1, 5, 4, 8]",[1],228272,S_4,1/4,False
"[1, -1, 5, 5, -8]",[1],-564780,S_4,1,True
"[1, -1, 5, 5, -7]",[1],-461411,S_4,1,True
"[1, -1, 5, 5, -6]",[1],-371888,S_4,1/4,False
"[1, -1, 5, 5, -5]",[2],-294675,S_4,1,True
"[1, -1, 5, 5, -4]","[1, 1]",-228236,S_4,1,True
"[1, -1, 5, 5, -3]",[2],-171035,S_4,1,True
"[1, -1, 5, 5, -1]",[3],-78203,S_4,1,True
"[1, -1, 5, 5, 1]",[3],-3891,S_4,1,True
"[1, -1, 5, 5, 2]",[1],30160,S_4,1/4,False
"[1, -1, 5, 5, 3]",[1],64189,S_4,1,True
"[1, -1, 5, 5, 4]",[1],99732,S_4,1,True
"[1, -1, 5, 5, 5]",[1],138325,S_4,1,True
"[1, -1, 5, 5, 6]",[1],181504,S_4,1/64,False
"[1, -1, 5, 5, 7]",[1],230805,S_4,1/9,False
"[1, -1, 5, 5, 8]",[1],287764,S_4,1,True
"[1, -1, 5, 6, -8]",[1],-661772,S_4,1/4,False
"[1, -1, 5, 6, -7]","[1, 1]",-551519,S_4,1,True
"[1, -1, 5, 6, -6]",[1],-454728,S_4,1,True
"[1, -1, 5, 6, -5]",[1],-369863,S_4,1,True
"[1, -1, 5, 6, -4]",[1],-295388,S_4,1/4,False
"[1, -1, 5, 6, -3]",[1],-229767,S_4,1,True
"[1, -1, 5, 6, -2]",[2],-171464,S_4,1,True
"[1, -1, 5, 6, 1]",[2],-25103,S_4,1,True
"[1, -1, 5, 6, 2]",[1],19288,S_4,1,True
"[1, -1, 5, 6, 3]","[0, 1]",64041,S_4,1,True
"[1, -1, 5, 6, 4]",[1],110692,S_4,1/4,False
"[1, -1, 5, 6, 5]",[1],160777,S_4,1,True
"[1, -1, 5, 6, 6]",[1],215832,S_4,1,True
"[1, -1, 5, 6, 7]","[0, 1]",277393,S_4,1,True
"[1, -1, 5, 6, 8]",[1],346996,S_4,1/4,False
"[1, -1, 5, 7, -8]",[1],-785952,S_4,1/4,False
"[1, -1, 5, 7, -7]",[1],-667387,S_4,1,True
"[1, -1, 5, 7, -6]",[1],-561900,S_4,1,True
"[1, -1, 5, 7, -5]",[1],-467955,S_4,1,True
"[1, -1, 5, 7, -4]",[1],-384016,S_4,1/4,False
"[1, -1, 5, 7, -3]",[1],-308547,S_4,1/9,False
"[1, -1, 5, 7, -2]",[1],-240012,S_4,1,True
"[1, -1, 5, 7, -1]","[0, 3]",-176875,S_4,1/625,False
"[1, -1, 5, 7, 1]",[3],-60651,S_4,1,True
"[1, -1, 5, 7, 2]",[2],-4492,S_4,1,True
"[1, -1, 5, 7, 3]",[1],52413,S_4,1,True
"[1, -1, 5, 7, 4]",[1],111600,D_4,1/4,False
"[1, -1, 5, 7, 5]",[1],174605,S_4,1,True
"[1, -1, 5, 7, 6]",[1],242964,S_4,1/9,False
"[1, -1, 5, 7, 7]",[1],318213,S_4,1,True
"[1, -1, 5, 7, 8]","[1, 0]",401888,S_4,1/4,False
"[1, -1, 5, 8, -8]",[1],-942048,S_4,1/36,False
"[1, -1, 5, 8, -7]",[1],-813743,S_4,1,True
"[1, -1, 5, 8, -6]",[1],-698132,S_4,1,True
"[1, -1, 5, 8, -5]",[1],-593679,S_4,1,True
"[1, -1, 5, 8, -4]",[1],-498848,S_4,1/4,False
"[1, -1, 5, 8, -3]","[0, 1]",-412103,S_4,1,True
"[1, -1, 5, 8, -2]",[1],-331908,S_4,1,True
"[1, -1, 5, 8, -1]",[2],-256727,S_4,1,True
"[1, -1, 5, 8, 2]",[2],-45908,S_4,1,True
"[1, -1, 5, 8, 3]",[1],24577,S_4,1,True
"[1, -1, 5, 8, 4]",[1],97728,S_4,1/16,False
"[1, -1, 5, 8, 5]","[0, 0, 1, 0]",175081,S_4,1,True
"[1, -1, 5, 8, 6]",[1],258172,S_4,1,True
"[1, -1, 5, 8, 7]","[0, 1, 0]",348537,S_4,1,True
"[1, -1, 5, 8, 8]",[1],447712,S_4,1/4,False
"[1, -1, 6, -8, -8]",[1],-1001920,S_4,1/64,False
"[1, -1, 6, -8, -7]",[1],-826443,S_4,1/9,False
"[1, -1, 6, -8, -6]",[1],-672332,S_4,1,True
"[1, -1, 6, -8, -5]","[1, 0]",-538051,S_4,1,True
"[1, -1, 6, -8, -4]",[1],-422064,S_4,1/4,False
"[1, -1, 6, -8, -3]",[1],-322835,S_4,1,True
"[1, -1, 6, -8, -2]",[1],-238828,S_4,1,True
"[1, -1, 6, -8, -1]",[2],-168507,S_4,1,True
"[1, -1, 6, -8, 1]",[3],-62779,S_4,1,True
"[1, -1, 6, -8, 3]","[0, 2, 0]",6637,S_4,1,True
"[1, -1, 6, -8, 4]","[0, 1]",31568,S_4,1/4,False
"[1, -1, 6, -8, 5]",[1],52029,S_4,1,True
"[1, -1, 6, -8, 6]","[0, 1]",69556,S_4,1,True
"[1, -1, 6, -8, 7]",[1],85685,S_4,1,True
"[1, -1, 6, -8, 8]","[1, 0]",101952,S_4,1/64,False
"[1, -1, 6, -7, -8]","[1, 2]",-868239,S_4,1/9,False
"[1, -1, 6, -7, -6]","[2, 1]",-564223,S_4,1,True
"[1, -1, 6, -7, -5]",[1],-442152,S_4,1,True
"[1, -1, 6, -7, -4]",[1],-337991,S_4,1,True
"[1, -1, 6, -7, -3]",[1],-250204,S_4,1/4,False
"[1, -1, 6, -7, -2]",[1],-177255,S_4,1,True
"[1, -1, 6, -7, -1]",[2],-117608,S_4,1,True
"[1, -1, 6, -7, 2]",[3],-3119,S_4,1,True
"[1, -1, 6, -7, 3]",[1],18680,S_4,1,True
"[1, -1, 6, -7, 4]",[1],34857,S_4,1,True
"[1, -1, 6, -7, 5]",[1],46948,D_4,1/4,False
"[1, -1, 6, -7, 6]",[1],56489,S_4,1,True
"[1, -1, 6, -7, 7]",[1],65016,S_4,1,True
"[1, -1, 6, -7, 8]",[1],74065,S_4,1,True
"[1, -1, 6, -6, -8]",[1],-761504,S_4,1/4,False
"[1, -1, 6, -6, -7]",[1],-610267,S_4,1,True
"[1, -1, 6, -6, -6]",[1],-479628,S_4,1,True
"[1, -1, 6, -6, -5]",[1],-368051,S_4,1,True
"[1, -1, 6, -6, -4]",[1],-274000,S_4,1/4,False
"[1, -1, 6, -6, -3]",[1],-195939,S_4,1,True
"[1, -1, 6, -6, -2]",[1],-132332,S_4,1,True
"[1, -1, 6, -6, -1]","[3, 3]",-81643,S_4,1,True
"[1, -1, 6, -6, 1]","[4, 3]",-12875,S_4,1,True
"[1, -1, 6, -6, 2]",[1],8276,S_4,1,True
"[1, -1, 6, -6, 3]",[1],22653,S_4,1,True
"[1, -1, 6, -6, 4]","[0, 1]",31792,S_4,1/4,False
"[1, -1, 6, -6, 5]",[1],37229,S_4,1,True
"[1, -1, 6, -6, 6]",[1],40500,S_4,1,True
"[1, -1, 6, -6, 7]",[1],43141,S_4,1,True
"[1, -1, 6, -6, 8]","[1, 0]",46688,S_4,1/4,False
"[1, -1, 6, -5, -8]",[1],-678127,S_4,1,True
"[1, -1, 6, -5, -7]",[1],-536436,S_4,1,True
"[1, -1, 6, -5, -6]",[1],-414959,S_4,1,True
"[1, -1, 6, -5, -5]",[1],-312160,S_4,1/4,False
"[1, -1, 6, -5, -4]",[1],-226503,S_4,1/9,False
"[1, -1, 6, -5, -3]","[0, 1]",-156452,S_4,1,True
"[1, -1, 6, -5, -2]",[2],-100471,S_4,1,True
"[1, -1, 6, -5, 1]",[3],-1588,S_4,1,True
"[1, -1, 6, -5, 2]","[0, 0, 1]",13473,S_4,1,True
"[1, -1, 6, -5, 3]",[1],22144,S_4,1/16,False
"[1, -1, 6, -5, 4]","[1, 2, 0]",25961,S_4,1,True
"[1, -1, 6, -5, 6]","[2, 1]",25177,S_4,1,True
"[1, -1, 6, -5, 7]",[1],23648,S_4,1/4,False
"[1, -1, 6, -5, 8]","[0, 1, 0]",23409,A_4,1,True
"[1, -1, 6, -4, -8]",[1],-615168,S_4,1/64,False
"[1, -1, 6, -4, -7]",[1],-481307,S_4,1,True
"[1, -1, 6, -4, -6]",[1],-367276,S_4,1,True
"[1, -1, 6, -4, -5]",[1],-271539,S_4,1,True
"[1, -1, 6, -4, -4]",[1],-192560,S_4,1/4,False
"[1, -1, 6, -4, -3]",[2],-128803,S_4,1,True
"[1, -1, 6, -4, -1]",[3],-40811,S_4,1,True
"[1, -1, 6, -4, 1]",[2],4725,D_4,1/25,False
"[1, -1, 6, -4, 2]",[1],15412,S_4,1,True
"[1, -1, 6, -4, 3]",[1],20093,S_4,1,True
"[1, -1, 6, -4, 4]",[1],20304,S_4,1/4,False
"[1, -1, 6, -4, 5]","[0, 1]",17581,S_4,1,True
"[1, -1, 6, -4, 6]",[1],13460,S_4,1,True
"[1, -1, 6, -4, 7]","[1, 2]",9477,D_4,1/81,False
"[1, -1, 6, -3, -8]","[0, 1]",-570335,S_4,1,True
"[1, -1, 6, -3, -7]","[0, 1]",-442588,S_4,1/4,False
"[1, -1, 6, -3, -6]","[0, 1]",-334287,S_4,1,True
"[1, -1, 6, -3, -5]","[0, 1]",-243896,S_4,1,True
"[1, -1, 6, -3, -4]","[0, 2]",-169879,S_4,1,True
"[1, -1, 6, -3, -2]","[0, 2]",-64823,S_4,1,True
"[1, -1, 6, -3, -1]","[0, 2]",-30712,S_4,1,True
"[1, -1, 6, -3, 1]","[0, 2]",8356,S_4,1/4,False
"[1, -1, 6, -3, 2]","[0, 0, 1]",16385,S_4,1,True
"[1, -1, 6, -3, 3]","[0, 0, 1]",18792,S_4,1,True
"[1, -1, 6, -3, 4]","[0, 0, 1]",17113,S_4,1,True
"[1, -1, 6, -3, 5]","[0, 1]",12884,S_4,1/4,False
"[1, -1, 6, -3, 6]","[0, 0, 1]",7641,S_4,1,True
"[1, -1, 6, -3, 7]","[0, 1]",2920,S_4,1,True
"[1, -1, 6, -3, 8]","[0, 2, 0, 1, 2, 0]",257,S_4,1,True
"[1, -1, 6, -2, -8]","[1, 0]",-541984,S_4,1/4,False
"[1, -1, 6, -2, -7]",[1],-418635,S_4,1,True
"[1, -1, 6, -2, -6]",[1],-314348,S_4,1,True
"[1, -1, 6, -2, -5]",[2],-227587,S_4,1,True
"[1, -1, 6, -2, -3]",[2],-100499,S_4,1/49,False
"[1, -1, 6, -2, -2]",[1],-57100,S_4,1/25,False
"[1, -1, 6, -2, -1]",[2],-25083,S_4,1/9,False
"[1, -1, 6, -2, 1]","[0, 1, 2]",10949,S_4,1,True
"[1, -1, 6, -2, 2]",[1],18036,S_4,1,True
"[1, -1, 6, -2, 3]",[1],19885,S_4,1,True
"[1, -1, 6, -2, 4]",[1],18032,D_4,1/4,False
"[1, -1, 6, -2, 5]","[0, 1]",14013,S_4,1,True
"[1, -1, 6, -2, 6]","[0, 0, 1]",9364,S_4,1,True
"[1, -1, 6, -2, 7]","[1, 2]",5621,S_4,1,True
"[1, -1, 6, -1, -8]",[2],-529119,S_4,1,True
"[1, -1, 6, -1, -7]",[1],-408452,S_4,1,True
"[1, -1, 6, -1, -6]",[2],-306463,S_4,1,True
"[1, -1, 6, -1, -4]",[2],-152375,S_4,1,True
"[1, -1, 6, -1, -3]",[1],-97204,S_4,1,True
"[1, -1, 6, -1, -2]",[1],-54567,S_4,1,True
"[1, -1, 6, -1, -1]",[3],-22928,S_4,1/4,False
"[1, -1, 6, -1, 1]",[2],13500,D_4,1,True
"[1, -1, 6, -1, 2]",[1],21361,S_4,1,True
"[1, -1, 6, -1, 3]","[0, 1]",24368,S_4,1/4,False
"[1, -1, 6, -1, 4]","[0, 1, 2]",24057,S_4,1/9,False
"[1, -1, 6, -1, 6]","[0, 2, 1]",19625,S_4,1,True
"[1, -1, 6, -1, 7]",[1],18576,D_4,1/16,False
"[1, -1, 6, -1, 8]","[1, 0]",20353,S_4,1,True
"[1, -1, 6, 0, -7]",[3],-411691,S_4,1,True
"[1, -1, 6, 0, -5]",[2],-225635,S_4,1,True
"[1, -1, 6, 0, -4]",[1],-156208,S_4,1/4,False
"[1, -1, 6, 0, -3]",[1],-100467,S_4,1,True
"[1, -1, 6, 0, -2]",[1],-56876,S_4,1,True
"[1, -1, 6, 0, -1]","[2, 2]",-23899,S_4,1,True
"[1, -1, 6, 0, 1]","[0, 2, 1, 2, 1]",16357,S_4,1,True
"[1, -1, 6, 0, 2]",[1],26708,S_4,1,True
"[1, -1, 6, 0, 3]",[1],32589,S_4,1,True
"[1, -1, 6, 0, 4]","[0, 1]",35536,S_4,1/4,False
"[1, -1, 6, 0, 5]",[1],37085,S_4,1,True
"[1, -1, 6, 0, 6]",[1],38772,S_4,1,True
"[1, -1, 6, 0, 7]","[1, 0]",42133,S_4,1,True
"[1, -1, 6, 0, 8]","[0, 1]",48704,S_4,1/64,False
"[1, -1, 6, 1, -8]","[3, 2]",-549103,S_4,1,True
"[1, -1, 6, 1, -6]","[2, 3]",-326111,S_4,1,True
"[1, -1, 6, 1, -5]",[1],-239944,S_4,1,True
"[1, -1, 6, 1, -4]",[1],-168615,S_4,1,True
"[1, -1, 6, 1, -3]","[1, 0]",-110588,S_4,1/4,False
"[1, -1, 6, 1, -2]",[2],-64327,S_4,1,True
"[1, -1, 6, 1, -1]",[2],-28296,S_4,1,True
"[1, -1, 6, 1, 1]",[2],19220,D_4,1/4,False
"[1, -1, 6, 1, 2]",[1],33777,S_4,1/9,False
"[1, -1, 6, 1, 3]",[1],44248,S_4,1,True
"[1, -1, 6, 1, 4]","[1, 0]",52169,S_4,1,True
"[1, -1, 6, 1, 5]",[1],59076,S_4,1/4,False
"[1, -1, 6, 1, 6]","[0, 1]",66505,S_4,1,True
"[1, -1, 6, 1, 7]",[1],75992,S_4,1,True
"[1, -1, 6, 1, 8]","[0, 1, 0]",89073,S_4,1,True
"[1, -1, 6, 2, -7]",[3],-460283,S_4,1,True
"[1, -1, 6, 2, -5]",[2],-265491,S_4,1,True
"[1, -1, 6, 2, -4]",[1],-190544,S_4,1/4,False
"[1, -1, 6, 2, -3]",[1],-128515,S_4,1,True
"[1, -1, 6, 2, -2]",[1],-77868,S_4,1,True
"[1, -1, 6, 2, -1]",[2],-37067,S_4,1,True
"[1, -1, 6, 2, 1]","[0, 2, 1]",21141,S_4,1/9,False
