coefficients,signature,discriminant
"[1, -1, 8, -3, 2]","[1, 0]",72961
"[1, -1, 8, -3, 3]",[1],98484
"[1, -1, 8, -3, 4]","[0, 1]",113329
"[1, -1, 8, -3, 5]",[1],119032
"[1, -1, 8, -3, 6]",[1],117129
"[1, -1, 8, -3, 7]",[1],109156
"[1, -1, 8, -3, 8]","[1, 0]",96649
"[1, -1, 8, -2, -8]",[1],-1080144
"[1, -1, 8, -2, -7]",[2],-866995
"[1, -1, 8, -2, -5]",[2],-516123
"[1, -1, 8, -2, -4]",[1],-375328
"[1, -1, 8, -2, -3]",[1],-255579
"[1, -1, 8, -2, -2]",[1],-155340
"[1, -1, 8, -2, -1]",[3],-73075
"[1, -1, 8, -2, 1]","[1, 2]",43677
"[1, -1, 8, -2, 2]",[1],81236
"[1, -1, 8, -2, 3]",[1],106965
"[1, -1, 8, -2, 4]",[1],122400
"[1, -1, 8, -2, 5]",[1],129077
"[1, -1, 8, -2, 6]",[1],128532
"[1, -1, 8, -2, 7]",[1],122301
"[1, -1, 8, -2, 8]","[0, 1]",111920
"[1, -1, 8, -1, -8]",[2],-1074783
"[1, -1, 8, -1, -6]",[2],-676439
"[1, -1, 8, -1, -5]",[1],-513636
"[1, -1, 8, -1, -4]",[1],-373031
"[1, -1, 8, -1, -3]",[1],-253088
"[1, -1, 8, -1, -2]",[1],-152271
"[1, -1, 8, -1, -1]",[2],-69044
"[1, -1, 8, -1, 1]",[2],50784
"[1, -1, 8, -1, 2]",[1],90457
"[1, -1, 8, -1, 3]",[1],118684
"[1, -1, 8, -1, 4]","[0, 0, 1]",137001
"[1, -1, 8, -1, 5]",[1],146944
"[1, -1, 8, -1, 6]","[1, 2]",150049
"[1, -1, 8, -1, 8]","[2, 1]",141889
"[1, -1, 8, 0, -7]",[2],-878507
"[1, -1, 8, 0, -6]",[1],-690636
"[1, -1, 8, 0, -5]",[1],-526115
"[1, -1, 8, 0, -4]",[1],-383408
"[1, -1, 8, 0, -3]",[1],-260979
"[1, -1, 8, 0, -2]",[2],-157292
"[1, -1, 8, 0, -1]","[2, 2]",-70811
"[1, -1, 8, 0, 1]","[2, 1, 2, 1]",56677
"[1, -1, 8, 0, 2]",[1],100756
"[1, -1, 8, 0, 3]",[1],133773
"[1, -1, 8, 0, 4]",[1],157264
"[1, -1, 8, 0, 5]",[1],172765
"[1, -1, 8, 0, 6]",[1],181812
"[1, -1, 8, 0, 7]",[1],185941
"[1, -1, 8, 0, 8]",[1],186688
"[1, -1, 8, 1, -8]","[2, 3]",-1130103
"[1, -1, 8, 1, -7]",[1],-914104
"[1, -1, 8, 1, -6]",[1],-722607
"[1, -1, 8, 1, -5]",[1],-554076
"[1, -1, 8, 1, -4]","[1, 0]",-406975
"[1, -1, 8, 1, -3]",[1],-279768
"[1, -1, 8, 1, -2]",[1],-170919
"[1, -1, 8, 1, -1]",[2],-78892
"[1, -1, 8, 1, 1]",[2],60840
"[1, -1, 8, 1, 2]",[1],111617
"[1, -1, 8, 1, 3]",[1],151716
"[1, -1, 8, 1, 4]","[1, 0]",182673
"[1, -1, 8, 1, 5]",[1],206024
"[1, -1, 8, 1, 6]",[1],223305
"[1, -1, 8, 1, 7]",[1],236052
"[1, -1, 8, 1, 8]",[1],245801
"[1, -1, 8, 2, -7]",[2],-970931
"[1, -1, 8, 2, -6]",[1],-773516
"[1, -1, 8, 2, -5]",[1],-598683
"[1, -1, 8, 2, -4]",[1],-444896
"[1, -1, 8, 2, -3]",[2],-310619
"[1, -1, 8, 2, -2]",[1],-194316
"[1, -1, 8, 2, -1]",[2],-94451
"[1, -1, 8, 2, 1]","[2, 1]",62109
"[1, -1, 8, 2, 2]",[1],121876
"[1, -1, 8, 2, 3]",[1],171349
"[1, -1, 8, 2, 4]",[1],212064
"[1, -1, 8, 2, 5]","[0, 1, 0]",245557
"[1, -1, 8, 2, 6]",[1],273364
"[1, -1, 8, 2, 7]",[1],297021
"[1, -1, 8, 2, 8]","[0, 1]",318064
"[1, -1, 8, 3, -8]",[2],-1280159
"[1, -1, 8, 3, -6]",[2],-845175
"[1, -1, 8, 3, -5]",[1],-661748
"[1, -1, 8, 3, -4]",[1],-498983
"[1, -1, 8, 3, -3]",[1],-355344
"[1, -1, 8, 3, -2]",[1],-229295
"[1, -1, 8, 3, -1]",[2],-119300
"[1, -1, 8, 3, 1]",[2],58672
"[1, -1, 8, 3, 2]",[1],129721
"[1, -1, 8, 3, 3]",[1],190860
"[1, -1, 8, 3, 4]","[1, 0]",243625
"[1, -1, 8, 3, 5]","[0, 1]",289552
"[1, -1, 8, 3, 6]",[1],330177
"[1, -1, 8, 3, 7]",[1],367036
"[1, -1, 8, 3, 8]",[1],401665
"[1, -1, 8, 4, -8]",[1],-1395648
"[1, -1, 8, 4, -7]",[2],-1156171
"[1, -1, 8, 4, -5]",[2],-745731
"[1, -1, 8, 4, -4]",[2],-571696
"[1, -1, 8, 4, -3]",[1],-416403
"[1, -1, 8, 4, -2]",[1],-278316
"[1, -1, 8, 4, -1]",[2],-155899
"[1, -1, 8, 4, 1]",[2],48069
"[1, -1, 8, 4, 2]",[1],132692
"[1, -1, 8, 4, 3]",[1],207789
"[1, -1, 8, 4, 4]",[1],274896
"[1, -1, 8, 4, 5]","[0, 1]",335549
"[1, -1, 8, 4, 6]","[0, 1]",391284
"[1, -1, 8, 4, 7]",[1],443637
"[1, -1, 8, 4, 8]",[1],494144
"[1, -1, 8, 5, -8]",[1],-1542039
"[1, -1, 8, 5, -7]",[1],-1290152
"[1, -1, 8, 5, -6]",[2],-1061231
"[1, -1, 8, 5, -4]",[2],-666143
"[1, -1, 8, 5, -3]",[1],-496904
"[1, -1, 8, 5, -2]",[1],-344487
"[1, -1, 8, 5, -1]",[2],-207356
"[1, -1, 8, 5, 1]",[2],27192
"[1, -1, 8, 5, 2]","[1, 0]",127681
"[1, -1, 8, 5, 3]",[1],219028
"[1, -1, 8, 5, 4]",[1],302769
"[1, -1, 8, 5, 5]",[1],380440
"[1, -1, 8, 5, 6]",[1],453577
"[1, -1, 8, 5, 7]",[1],523716
"[1, -1, 8, 5, 8]",[1],592393
"[1, -1, 8, 6, -8]",[1],-1723088
"[1, -1, 8, 6, -7]",[1],-1456499
"[1, -1, 8, 6, -6]",[1],-1212492
"[1, -1, 8, 6, -5]",[3],-989531
"[1, -1, 8, 6, -3]",[2],-600603
"[1, -1, 8, 6, -2]","[1, 0]",-431564
"[1, -1, 8, 6, -1]",[2],-277427
"[1, -1, 8, 6, 1]",[2],-7715
"[1, -1, 8, 6, 2]",[1],110932
"[1, -1, 8, 6, 3]",[1],220821
"[1, -1, 8, 6, 4]",[1],323488
"[1, -1, 8, 6, 5]",[1],420469
"[1, -1, 8, 6, 6]",[1],513300
"[1, -1, 8, 6, 7]",[1],603517
"[1, -1, 8, 6, 8]",[1],692656
"[1, -1, 8, 7, -8]",[1],-1943199
"[1, -1, 8, 7, -7]",[1],-1659616
"[1, -1, 8, 7, -6]","[1, 1]",-1398231
"[1, -1, 8, 7, -5]",[1],-1157508
"[1, -1, 8, 7, -4]",[2],-935911
"[1, -1, 8, 7, -2]",[2],-543951
"[1, -1, 8, 7, -1]",[2],-370516
"[1, -1, 8, 7, 1]",[2],-61056
"[1, -1, 8, 7, 2]",[1],78041
"[1, -1, 8, 7, 3]",[1],208764
"[1, -1, 8, 7, 4]",[1],332649
"[1, -1, 8, 7, 5]",[1],451232
"[1, -1, 8, 7, 6]","[0, 1]",566049
"[1, -1, 8, 7, 7]",[1],678636
"[1, -1, 8, 7, 8]","[0, 1]",790529
"[1, -1, 8, 8, -8]",[1],-2207424
"[1, -1, 8, 8, -7]",[1],-1904555
"[1, -1, 8, 8, -6]",[2],-1623500
"[1, -1, 8, 8, -5]",[1],-1362723
"[1, -1, 8, 8, -4]",[1],-1120688
"[1, -1, 8, 8, -3]",[2],-895859
"[1, -1, 8, 8, -1]",[3],-491675
"[1, -1, 8, 8, 1]",[2],-137883
"[1, -1, 8, 8, 2]",[1],23956
"[1, -1, 8, 8, 3]",[1],177805
"[1, -1, 8, 8, 4]",[1],325200
"[1, -1, 8, 8, 5]",[1],467677
"[1, -1, 8, 8, 6]",[1],606772
"[1, -1, 8, 8, 7]",[1],744021
"[1, -1, 8, 8, 8]",[1],880960
"[1, 0, -8, -8, -8]",[1],-569344
"[1, 0, -8, -8, -7]",[1],-411392
"[1, 0, -8, -8, -6]",[1],-280576
"[1, 0, -8, -8, -5]",[1],-175360
"[1, 0, -8, -8, -4]","[2, 1]",-94208
"[1, 0, -8, -8, -3]",[1],-35584
"[1, 0, -8, -8, -2]","[1, 3]",2048
"[1, 0, -8, -8, 1]","[4, 4]",4352
"[1, 0, -8, -8, 2]",[1],-26624
"[1, 0, -8, -8, 3]",[1],-70912
"[1, 0, -8, -8, 4]",[1],-126976
"[1, 0, -8, -8, 5]","[2, 0]",-193280
"[1, 0, -8, -8, 6]",[2],-268288
"[1, 0, -8, -8, 7]",[1],-350464
"[1, 0, -8, -8, 8]",[1],-438272
"[1, 0, -8, -7, -8]",[1],-692539
"[1, 0, -8, -7, -7]",[1],-517307
"[1, 0, -8, -7, -6]",[1],-369211
"[1, 0, -8, -7, -5]",[1],-246715
"[1, 0, -8, -7, -4]",[1],-148283
"[1, 0, -8, -7, -3]",[1],-72379
"[1, 0, -8, -7, -2]",[1],-17467
"[1, 0, -8, -7, -1]","[3, 1, 0]",17989
"[1, 0, -8, -7, 1]","[5, 4]",36677
"[1, 0, -8, -7, 3]","[0, 2, 2]",-4027
"[1, 0, -8, -7, 4]",[1],-42811
"[1, 0, -8, -7, 5]",[1],-91835
"[1, 0, -8, -7, 6]",[1],-149563
"[1, 0, -8, -7, 7]",[1],-214459
"[1, 0, -8, -7, 8]",[1],-284987
"[1, 0, -8, -6, -8]",[1],-809136
"[1, 0, -8, -6, -7]",[1],-618928
"[1, 0, -8, -6, -6]",[1],-455856
"[1, 0, -8, -6, -5]",[1],-318384
"[1, 0, -8, -6, -4]","[0, 2]",-204976
"[1, 0, -8, -6, -3]",[1],-114096
"[1, 0, -8, -6, -2]",[1],-44208
"[1, 0, -8, -6, -1]","[1, 4, 0]",6224
"[1, 0, -8, -6, 2]",[3],56144
"[1, 0, -8, -6, 3]","[2, 2]",44112
"[1, 0, -8, -6, 5]",[3],-13744
"[1, 0, -8, -6, 6]",[1],-56496
"[1, 0, -8, -6, 7]",[1],-106416
"[1, 0, -8, -6, 8]",[2],-161968
"[1, 0, -8, -5, -8]",[1],-914923
"[1, 0, -8, -5, -7]","[0, 2]",-712043
"[1, 0, -8, -5, -6]",[1],-536299
"[1, 0, -8, -5, -5]",[1],-386155
"[1, 0, -8, -5, -4]",[1],-260075
"[1, 0, -8, -5, -3]",[1],-156523
"[1, 0, -8, -5, -2]",[1],-73963
"[1, 0, -8, -5, -1]",[2],-10859
"[1, 0, -8, -5, 1]",[3],63125
"[1, 0, -8, -5, 3]",[2],77717
"[1, 0, -8, -5, 4]",[1],66581
"[1, 0, -8, -5, 5]",[3],45205
"[1, 0, -8, -5, 7]",[3],-22123
"[1, 0, -8, -5, 8]",[1],-65003
"[1, 0, -8, -4, -8]",[1],-1006336
"[1, 0, -8, -4, -7]",[1],-793088
"[1, 0, -8, -4, -6]",[1],-606976
"[1, 0, -8, -4, -5]",[1],-446464
"[1, 0, -8, -4, -4]",[1],-310016
"[1, 0, -8, -4, -3]",[1],-196096
"[1, 0, -8, -4, -2]",[1],-103168
"[1, 0, -8, -4, -1]","[0, 2]",-29696
"[1, 0, -8, -4, 1]",[3],65024
"[1, 0, -8, -4, 2]",[3],89344
"[1, 0, -8, -4, 4]",[4],99584
"[1, 0, -8, -4, 5]","[1, 2, 0]",88576
"[1, 0, -8, -4, 6]","[0, 1]",68864
"[1, 0, -8, -4, 7]",[3],41984
"[1, 0, -8, -3, -8]",[1],-1080459
"[1, 0, -8, -3, -7]",[1],-859147
"[1, 0, -8, -3, -6]",[1],-664971
"[1, 0, -8, -3, -5]",[1],-496395
"[1, 0, -8, -3, -4]",[1],-351883
"[1, 0, -8, -3, -3]",[1],-229899
"[1, 0, -8, -3, -2]",[1],-128907
"[1, 0, -8, -3, -1]",[3],-47371
"[1, 0, -8, -3, 1]",[3],63477
"[1, 0, -8, -3, 2]",[1],95861
"[1, 0, -8, -3, 3]",[2],114933
"[1, 0, -8, -3, 5]","[2, 0]",119285
"[1, 0, -8, -3, 6]","[0, 1]",107637
"[1, 0, -8, -3, 7]","[0, 1]",88821
"[1, 0, -8, -3, 8]","[1, 1]",64373
"[1, 0, -8, -2, -8]",[1],-1135024
"[1, 0, -8, -2, -7]",[1],-907952
"[1, 0, -8, -2, -6]",[1],-708016
"[1, 0, -8, -2, -5]",[1],-533680
"[1, 0, -8, -2, -4]",[2],-383408
"[1, 0, -8, -2, -2]",[2],-148912
"[1, 0, -8, -2, -1]",[2],-61616
"[1, 0, -8, -2, 1]",[5],60752
"[1, 0, -8, -2, 2]","[1, 1]",98896
"[1, 0, -8, -2, 3]",[2],123728
"[1, 0, -8, -2, 4]",[2],136784
"[1, 0, -8, -2, 6]","[3, 0]",133712
"[1, 0, -8, -2, 7]",[1],120656
"[1, 0, -8, -2, 8]",[2],101968
"[1, 0, -8, -1, -8]","[1, 1]",-1168411
"[1, 0, -8, -1, -7]","[2, 1]",-937883
"[1, 0, -8, -1, -5]","[2, 1]",-556699
"[1, 0, -8, -1, -4]","[1, 1]",-402971
"[1, 0, -8, -1, -3]","[1, 2]",-271771
"[1, 0, -8, -1, -2]","[1, 1]",-161563
"[1, 0, -8, -1, -1]","[2, 2]",-70811
"[1, 0, -8, -1, 1]","[2, 2, 3, 3]",58469
"[1, 0, -8, -1, 2]","[1, 1]",100069
"[1, 0, -8, -1, 3]","[0, 1, 3]",128357
"[1, 0, -8, -1, 4]","[0, 1, 2, 1]",144869
"[1, 0, -8, -1, 5]","[2, 1, 0]",151141
"[1, 0, -8, -1, 7]","[3, 2]",139109
"[1, 0, -8, 0, -8]",[3],-1179648
"[1, 0, -8, 0, -7]",[1],-947968
"[1, 0, -8, 0, -6]",[1],-743424
"[1, 0, -8, 0, -5]",[1],-564480
"[1, 0, -8, 0, -4]",[1],-409600
"[1, 0, -8, 0, -3]",[1],-277248
"[1, 0, -8, 0, -2]",[1],-165888
"[1, 0, -8, 0, -1]",[2],-73984
"[1, 0, -8, 0, 1]",[2],57600
"[1, 0, -8, 0, 2]",[3],100352
"[1, 0, -8, 0, 3]",[1],129792
"[1, 0, -8, 0, 5]",[1],154880
"[1, 0, -8, 0, 6]",[3],153600
"[1, 0, -8, 0, 8]",[3],131072
"[1, 0, -8, 1, -8]","[1, 1]",-1168411
"[1, 0, -8, 1, -7]","[2, 1]",-937883
"[1, 0, -8, 1, -5]","[2, 1]",-556699
"[1, 0, -8, 1, -4]","[1, 1]",-402971
"[1, 0, -8, 1, -3]","[1, 2]",-271771
"[1, 0, -8, 1, -2]","[1, 1]",-161563
"[1, 0, -8, 1, -1]","[2, 2]",-70811
"[1, 0, -8, 1, 1]","[2, 2, 3, 3]",58469
"[1, 0, -8, 1, 2]","[1, 1]",100069
"[1, 0, -8, 1, 3]","[0, 1, 3]",128357
"[1, 0, -8, 1, 4]","[0, 1, 2, 1]",144869
"[1, 0, -8, 1, 5]","[2, 1, 0]",151141
"[1, 0, -8, 1, 7]","[3, 2]",139109
"[1, 0, -8, 2, -8]",[1],-1135024
"[1, 0, -8, 2, -7]",[1],-907952
"[1, 0, -8, 2, -6]",[1],-708016
"[1, 0, -8, 2, -5]",[1],-533680
"[1, 0, -8, 2, -4]",[2],-383408
"[1, 0, -8, 2, -2]",[2],-148912
"[1, 0, -8, 2, -1]",[2],-61616
"[1, 0, -8, 2, 1]",[5],60752
"[1, 0, -8, 2, 2]","[1, 1]",98896
"[1, 0, -8, 2, 3]",[2],123728
"[1, 0, -8, 2, 4]",[2],136784
"[1, 0, -8, 2, 6]","[3, 0]",133712
"[1, 0, -8, 2, 7]",[1],120656
"[1, 0, -8, 2, 8]",[2],101968
"[1, 0, -8, 3, -8]",[1],-1080459
"[1, 0, -8, 3, -7]",[1],-859147
"[1, 0, -8, 3, -6]",[1],-664971
"[1, 0, -8, 3, -5]",[1],-496395
"[1, 0, -8, 3, -4]",[1],-351883
"[1, 0, -8, 3, -3]",[1],-229899
"[1, 0, -8, 3, -2]",[1],-128907
"[1, 0, -8, 3, -1]",[3],-47371
"[1, 0, -8, 3, 1]",[3],63477
"[1, 0, -8, 3, 2]",[1],95861
"[1, 0, -8, 3, 3]",[2],114933
"[1, 0, -8, 3, 5]","[2, 0]",119285
"[1, 0, -8, 3, 6]","[0, 1]",107637
"[1, 0, -8, 3, 7]","[0, 1]",88821
"[1, 0, -8, 3, 8]","[1, 1]",64373
"[1, 0, -8, 4, -8]",[1],-1006336
"[1, 0, -8, 4, -7]",[1],-793088
"[1, 0, -8, 4, -6]",[1],-606976
"[1, 0, -8, 4, -5]",[1],-446464
"[1, 0, -8, 4, -4]",[1],-310016
"[1, 0, -8, 4, -3]",[1],-196096
"[1, 0, -8, 4, -2]",[1],-103168
"[1, 0, -8, 4, -1]","[0, 2]",-29696
"[1, 0, -8, 4, 1]",[3],65024
"[1, 0, -8, 4, 2]",[3],89344
"[1, 0, -8, 4, 4]",[4],99584
"[1, 0, -8, 4, 5]","[1, 2, 0]",88576
"[1, 0, -8, 4, 6]","[0, 1]",68864
"[1, 0, -8, 4, 7]",[3],41984
"[1, 0, -8, 5, -8]",[1],-914923
"[1, 0, -8, 5, -7]","[0, 2]",-712043
"[1, 0, -8, 5, -6]",[1],-536299
"[1, 0, -8, 5, -5]",[1],-386155
"[1, 0, -8, 5, -4]",[1],-260075
"[1, 0, -8, 5, -3]",[1],-156523
"[1, 0, -8, 5, -2]",[1],-73963
"[1, 0, -8, 5, -1]",[2],-10859
"[1, 0, -8, 5, 1]",[3],63125
"[1, 0, -8, 5, 3]",[2],77717
"[1, 0, -8, 5, 4]",[1],66581
"[1, 0, -8, 5, 5]",[3],45205
"[1, 0, -8, 5, 7]",[3],-22123
"[1, 0, -8, 5, 8]",[1],-65003
"[1, 0, -8, 6, -8]",[1],-809136
"[1, 0, -8, 6, -7]",[1],-618928
"[1, 0, -8, 6, -6]",[1],-455856
"[1, 0, -8, 6, -5]",[1],-318384
"[1, 0, -8, 6, -4]","[0, 2]",-204976
"[1, 0, -8, 6, -3]",[1],-114096
"[1, 0, -8, 6, -2]",[1],-44208
"[1, 0, -8, 6, -1]","[1, 4, 0]",6224
"[1, 0, -8, 6, 2]",[3],56144
"[1, 0, -8, 6, 3]","[2, 2]",44112
"[1, 0, -8, 6, 5]",[3],-13744
"[1, 0, -8, 6, 6]",[1],-56496
"[1, 0, -8, 6, 7]",[1],-106416
"[1, 0, -8, 6, 8]",[2],-161968
"[1, 0, -8, 7, -8]",[1],-692539
"[1, 0, -8, 7, -7]",[1],-517307
"[1, 0, -8, 7, -6]",[1],-369211
"[1, 0, -8, 7, -5]",[1],-246715
"[1, 0, -8, 7, -4]",[1],-148283
"[1, 0, -8, 7, -3]",[1],-72379
"[1, 0, -8, 7, -2]",[1],-17467
"[1, 0, -8, 7, -1]","[3, 1, 0]",17989
"[1, 0, -8, 7, 1]","[5, 4]",36677
"[1, 0, -8, 7, 3]","[0, 2, 2]",-4027
"[1, 0, -8, 7, 4]",[1],-42811
"[1, 0, -8, 7, 5]",[1],-91835
"[1, 0, -8, 7, 6]",[1],-149563
"[1, 0, -8, 7, 7]",[1],-214459
"[1, 0, -8, 7, 8]",[1],-284987
"[1, 0, -8, 8, -8]",[1],-569344
"[1, 0, -8, 8, -7]",[1],-411392
"[1, 0, -8, 8, -6]",[1],-280576
"[1, 0, -8, 8, -5]",[1],-175360
"[1, 0, -8, 8, -4]","[2, 1]",-94208
"[1, 0, -8, 8, -3]",[1],-35584
"[1, 0, -8, 8, -2]","[1, 3]",2048
"[1, 0, -8, 8, 1]","[4, 4]",4352
"[1, 0, -8, 8, 2]",[1],-26624
"[1, 0, -8, 8, 3]",[1],-70912
"[1, 0, -8, 8, 4]",[1],-126976
"[1, 0, -8, 8, 5]","[2, 0]",-193280
"[1, 0, -8, 8, 6]",[2],-268288
"[1, 0, -8, 8, 7]",[1],-350464
"[1, 0, -8, 8, 8]",[1],-438272
"[1, 0, -7, -8, -8]",[1],-346496
"[1, 0, -7, -8, -6]",[1],-147296
"[1, 0, -7, -8, -5]",[2],-81104
"[1, 0, -7, -8, -3]",[3],-7856
"[1, 0, -7, -8, -1]",[4],-3216
"[1, 0, -7, -8, 1]",[2],-54896
"[1, 0, -7, -8, 2]",[1],-98016
"[1, 0, -7, -8, 3]",[1],-150608
"[1, 0, -7, -8, 4]",[1],-211136
"[1, 0, -7, -8, 5]",[2],-278064
"[1, 0, -7, -8, 7]",[2],-424976
"[1, 0, -7, -8, 8]",[1],-501888
"[1, 0, -7, -7, -8]",[1],-442271
"[1, 0, -7, -7, -7]",[1],-315903
"[1, 0, -7, -7, -6]",[1],-212831
"[1, 0, -7, -7, -5]",[1],-131519
"[1, 0, -7, -7, -4]",[1],-70431
"[1, 0, -7, -7, -3]","[2, 2]",-28031
"[1, 0, -7, -7, 1]","[2, 1]",-14591
"[1, 0, -7, -7, 2]","[0, 2]",-42591
"[1, 0, -7, -7, 4]","[0, 2]",-125471
"[1, 0, -7, -7, 5]",[1],-177279
"[1, 0, -7, -7, 6]",[1],-233951
"[1, 0, -7, -7, 7]",[1],-293951
"[1, 0, -7, -7, 8]",[1],-355743
"[1, 0, -7, -6, -8]",[1],-535104
"[1, 0, -7, -6, -7]",[1],-395632
"[1, 0, -7, -6, -6]",[1],-279456
"[1, 0, -7, -6, -5]",[1],-185040
"[1, 0, -7, -6, -4]",[1],-110848
"[1, 0, -7, -6, -3]",[1],-55344
"[1, 0, -7, -6, -2]",[1],-16992
"[1, 0, -7, -6, -1]",[5],5744
"[1, 0, -7, -6, 1]",[8],10512
"[1, 0, -7, -6, 2]",[1],-4384
"[1, 0, -7, -6, 3]",[1],-28752
"[1, 0, -7, -6, 4]",[1],-61056
"[1, 0, -7, -6, 5]",[1],-99760
"[1, 0, -7, -6, 6]",[1],-143328
"[1, 0, -7, -6, 7]",[1],-190224
"[1, 0, -7, -6, 8]",[1],-238912
"[1, 0, -7, -5, -8]",[1],-620783
"[1, 0, -7, -5, -7]",[1],-470223
"[1, 0, -7, -5, -6]",[1],-342959
"[1, 0, -7, -5, -5]",[1],-237455
"[1, 0, -7, -5, -4]",[2],-152175
"[1, 0, -7, -5, -2]","[0, 2]",-36143
"[1, 0, -7, -5, -1]",[2],-2319
"[1, 0, -7, -5, 3]","[0, 0, 4, 2, 4]",7537
"[1, 0, -7, -5, 4]",[1],-13679
"[1, 0, -7, -5, 5]",[1],-41295
"[1, 0, -7, -5, 6]",[1],-73775
"[1, 0, -7, -5, 7]",[1],-109583
"[1, 0, -7, -5, 8]",[1],-147183
"[1, 0, -7, -4, -8]",[1],-695744
"[1, 0, -7, -4, -7]",[2],-536112
"[1, 0, -7, -4, -5]",[2],-285200
"[1, 0, -7, -4, -4]",[1],-190848
"[1, 0, -7, -4, -3]",[1],-115184
"[1, 0, -7, -4, -2]",[1],-56672
"[1, 0, -7, -4, -1]",[2],-13776
"[1, 0, -7, -4, 1]",[3],31312
"[1, 0, -7, -4, 3]",[3],32368
"[1, 0, -7, -4, 6]",[1],-21728
"[1, 0, -7, -4, 7]",[1],-48464
"[1, 0, -7, -4, 8]",[1],-76992
"[1, 0, -7, -3, -8]",[2],-757071
"[1, 0, -7, -3, -7]",[1],-590383
"[1, 0, -7, -3, -6]",[1],-446991
"[1, 0, -7, -3, -5]",[1],-325359
"[1, 0, -7, -3, -4]","[0, 1]",-223951
"[1, 0, -7, -3, -3]",[1],-141231
"[1, 0, -7, -3, -2]",[1],-75663
"[1, 0, -7, -3, -1]",[2],-25711
"[1, 0, -7, -3, 1]","[2, 0]",33489
"[1, 0, -7, -3, 2]","[0, 2, 2]",45809
"[1, 0, -7, -3, 4]",[3],43569
"[1, 0, -7, -3, 5]","[2, 2]",32081
"[1, 0, -7, -3, 7]","[2, 3]",-3951
"[1, 0, -7, -3, 8]",[2],-25423
"[1, 0, -7, -2, -8]",[1],-802496
"[1, 0, -7, -2, -7]",[1],-630768
"[1, 0, -7, -2, -6]",[1],-482336
"[1, 0, -7, -2, -5]",[1],-355664
"[1, 0, -7, -2, -4]",[1],-249216
"[1, 0, -7, -2, -3]",[1],-161456
"[1, 0, -7, -2, -2]","[0, 1]",-90848
"[1, 0, -7, -2, -1]",[2],-35856
"[1, 0, -7, -2, 1]",[2],33424
"[1, 0, -7, -2, 3]",[2],58672
"[1, 0, -7, -2, 5]",[2],52176
"[1, 0, -7, -2, 6]",[2],40864
"[1, 0, -7, -2, 7]",[3],26224
"[1, 0, -7, -1, -8]","[1, 2]",-830399
"[1, 0, -7, -1, -7]","[2, 1]",-655647
"[1, 0, -7, -1, -6]","[1, 1]",-504191
"[1, 0, -7, -1, -5]","[1, 2]",-374495
"[1, 0, -7, -1, -4]","[1, 1]",-265023
"[1, 0, -7, -1, -3]","[1, 1]",-174239
"[1, 0, -7, -1, -2]","[1, 1]",-100607
"[1, 0, -7, -1, -1]","[2, 3]",-42591
"[1, 0, -7, -1, 1]","[3, 2, 1, 2]",32737
"[1, 0, -7, -1, 2]","[1, 1]",53121
"[1, 0, -7, -1, 3]","[1, 0, 1]",64033
"[1, 0, -7, -1, 4]","[0, 2, 1, 2]",67009
"[1, 0, -7, -1, 6]","[0, 1, 3, 2]",55297
"[1, 0, -7, -1, 8]","[2, 2]",30273
"[1, 0, -7, 0, -7]",[1],-664048
"[1, 0, -7, 0, -6]",[1],-511584
"[1, 0, -7, 0, -5]",[1],-380880
"[1, 0, -7, 0, -4]",[1],-270400
"[1, 0, -7, 0, -3]",[1],-178608
"[1, 0, -7, 0, -2]",[1],-103968
"[1, 0, -7, 0, -1]",[2],-44944
"[1, 0, -7, 0, 2]",[1],53792
"[1, 0, -7, 0, 3]",[1],65712
"[1, 0, -7, 0, 4]",[1],69696
"[1, 0, -7, 0, 5]",[3],67280
"[1, 0, -7, 0, 7]",[3],49392
"[1, 0, -7, 0, 8]",[1],36992
"[1, 0, -7, 1, -8]","[1, 2]",-830399
"[1, 0, -7, 1, -7]","[2, 1]",-655647
"[1, 0, -7, 1, -6]","[1, 1]",-504191
"[1, 0, -7, 1, -5]","[1, 2]",-374495
"[1, 0, -7, 1, -4]","[1, 1]",-265023
"[1, 0, -7, 1, -3]","[1, 1]",-174239
"[1, 0, -7, 1, -2]","[1, 1]",-100607
"[1, 0, -7, 1, -1]","[2, 3]",-42591
"[1, 0, -7, 1, 1]","[3, 2, 1, 2]",32737
"[1, 0, -7, 1, 2]","[1, 1]",53121
"[1, 0, -7, 1, 3]","[1, 0, 1]",64033
"[1, 0, -7, 1, 4]","[0, 2, 1, 2]",67009
"[1, 0, -7, 1, 6]","[0, 1, 3, 2]",55297
"[1, 0, -7, 1, 8]","[2, 2]",30273
"[1, 0, -7, 2, -8]",[1],-802496
"[1, 0, -7, 2, -7]",[1],-630768
"[1, 0, -7, 2, -6]",[1],-482336
"[1, 0, -7, 2, -5]",[1],-355664
"[1, 0, -7, 2, -4]",[1],-249216
"[1, 0, -7, 2, -3]",[1],-161456
"[1, 0, -7, 2, -2]","[0, 1]",-90848
"[1, 0, -7, 2, -1]",[2],-35856
"[1, 0, -7, 2, 1]",[2],33424
"[1, 0, -7, 2, 3]",[2],58672
"[1, 0, -7, 2, 5]",[2],52176
"[1, 0, -7, 2, 6]",[2],40864
"[1, 0, -7, 2, 7]",[3],26224
"[1, 0, -7, 3, -8]",[2],-757071
