coefficients,signature,discriminant
"[1, 19, -5, -3, 31]",[1],-3549239011
"[1, 2, 25, -27, 19]",[1],119471825
"[1, 30, 17, -3, 12]",[1],-3298572159
"[1, 27, -16, 3, -7]",[1],-748235872
"[1, 26, 3, 12, -12]",[1],-1989515520
"[1, 2, 15, 24, -2]",[1],-11662592
"[1, -15, 12, -23, 4]",[1],-88816991
"[1, -2, 5, 25, 18]","[2, 1]",700369
"[1, 26, -18, -2, 27]",[1],-9474008000
"[1, 6, -5, 11, 19]",[1],-36248575
"[1, -26, 7, -17, -26]",[1],-9156364663
"[1, -31, -6, 26, 6]",[1],1736872052
"[1, 20, 12, -27, -29]",[1],-1161557483
"[1, 17, 26, -11, -11]",[1],189263052
"[1, -16, -2, 8, 12]",[1],-239524864
"[1, 31, 6, -26, -6]",[1],1696355924
"[1, 25, -12, 25, 14]",[1],-4581069719
"[1, -8, -24, 20, 27]",[1],324308992
"[1, 1, -1, -11, 21]",[1],2446837
"[1, 20, -7, 28, -7]",[1],-767510128
"[1, -31, 17, -17, 15]",[1],-3713609643
"[1, -11, -14, -31, -3]",[1],-190048244
"[1, -31, -19, 13, 22]",[1],-9211467564
"[1, -15, 2, -28, -23]",[1],-1091100059
"[1, -11, 11, -11, 25]",[1],-115394451
"[1, 32, -32, -22, 26]",[1],-4078398128
"[1, -1, -26, -20, -12]",[1],-51193904
"[1, 3, -15, -32, 15]","[0, 1]",20716857
"[1, -23, -4, -10, -31]",[2],-7367615635
"[1, 13, -28, 16, 8]",[1],-169055936
"[1, 15, 11, -27, 1]",[3],193015557
"[1, 31, -28, 22, -12]",[1],-1813291424
"[1, 0, -22, 28, 26]",[1],12290304
"[1, 32, -11, 26, -7]",[1],-2581511600
"[1, 1, 0, 28, 14]",[2],-17105900
"[1, 10, 0, 3, -16]",[1],-71666923
"[1, -8, 19, 17, 3]",[1],-600887
"[1, -31, -3, 5, -28]",[1],-20069404448
"[1, 3, 27, -18, 15]",[1],134738289
"[1, 19, -25, 6, 7]",[1],-207735887
"[1, 23, 5, -22, -20]",[1],-1847970588
"[1, -16, -10, 24, 9]",[1],288460800
"[1, -9, -27, 26, 19]",[1],676439761
"[1, 18, 20, -18, 6]",[1],-150515760
"[1, -13, 14, 10, 14]",[1],-141166444
"[1, 29, -16, -14, -30]",[1],-22163236140
"[1, 9, -29, -3, 14]",[1],191181488
"[1, 24, -11, -17, 27]",[1],-5417394079
"[1, 12, -19, 21, 23]",[1],-974278711
"[1, -5, 0, -24, -23]","[2, 1, 0]",-38112539
"[1, 3, 2, -19, -18]","[0, 2]",-3014879
"[1, 4, -27, -17, 19]",[1],231521625
"[1, -22, 10, 10, 18]",[1],-2117541296
"[1, 23, -16, 26, -12]",[2],-998662688
"[1, 11, -28, 2, -31]",[1],-1505496803
"[1, 19, -25, 28, -3]",[1],-359486663
"[1, 23, 29, -2, -5]",[1],114985161
"[1, 12, 30, 1, -1]",[2],2485013
"[1, 0, -3, 21, -27]",[1],-5973183
"[1, -11, 20, 20, -13]",[2],42078365
"[1, -3, 26, -11, 16]","[0, 0, 1, 0]",66576361
"[1, 4, -12, 8, -4]",[1],-442368
"[1, 9, -12, 30, -17]",[1],-97684547
"[1, 19, 23, -14, -10]",[1],259977544
"[1, 22, 16, -20, 20]",[1],-2921292800
"[1, 3, 27, -4, -19]",[1],-185575351
"[1, 29, 12, 6, -28]",[1],-14566367200
"[1, -19, 18, -9, 21]",[1],-991500156
"[1, -23, 0, 21, -16]",[1],-1443710047
"[1, -3, -16, -24, 32]",[1],-132772864
"[1, -2, -17, -20, 20]",[1],-32011520
"[1, -3, -7, -26, 5]",[1],-25742175
"[1, 0, 18, 11, 29]",[1],25951829
"[1, 15, 29, -29, -21]",[1],626541781
"[1, -17, 11, 22, 24]",[1],-1277608268
"[1, 8, -6, -13, -16]",[1],-47557643
"[1, 10, -27, -18, -16]",[1],-633459856
"[1, -24, -18, -31, -5]",[1],-1223921147
"[1, 31, 22, -24, 8]",[1],-2027692992
"[1, -11, 22, 6, -5]",[1],8808413
"[1, -21, 30, 5, -5]",[1],184718200
"[1, -8, -31, -31, 15]",[1],-324686991
"[1, -1, 31, 17, 31]",[1],392212181
"[1, -1, 9, 4, 23]",[1],2048625
"[1, 22, -2, -14, 2]",[1],102484048
"[1, -14, 29, 18, -22]",[1],247610224
"[1, -13, -1, -16, 12]",[1],-169897280
"[1, -14, 31, 5, 20]",[1],-320021335
"[1, -28, -3, 29, 28]",[1],-10123884711
"[1, 14, -19, 16, -31]",[1],-1180968496
"[1, 15, 28, -3, 25]",[1],-644130504
"[1, 19, 5, -12, 3]",[1],-5825703
"[1, -28, -28, -29, -10]",[1],-911112043
"[1, -4, -10, -3, -8]","[1, 2]",-3629723
"[1, -31, -17, 9, -17]",[1],-9601760611
"[1, 14, 19, -4, 1]",[2],-4857808
"[1, -7, 16, 18, -5]",[2],-15375835
"[1, 4, 5, -32, 18]",[1],-9082208
"[1, 32, -1, -30, 13]",[1],-1086816656
"[1, 3, -28, -5, 10]",[1],104533105
"[1, 2, -16, -19, 17]",[1],16671181
"[1, 19, -3, -13, 26]",[1],-2266489836
"[1, 20, 3, -5, 4]",[1],-70831039
"[1, 2, 12, -30, -7]",[1],-55820992
"[1, -9, -32, -4, -8]",[1],-222758848
"[1, -28, -30, -7, -9]",[1],-1627552075
"[1, 6, 24, -11, -1]",[2],-12573571
"[1, 20, -25, 19, -23]",[1],-1961727759
"[1, -10, 2, -8, -14]",[1],-56392128
"[1, 18, 22, 29, 19]",[1],-310514875
"[1, -27, 6, -5, -15]",[1],-3246525900
"[1, 27, 3, -27, 19]",[1],-4094416139
"[1, -8, -3, -12, 26]",[1],-120201376
"[1, 0, -18, -20, -24]",[1],-37843200
"[1, -24, 11, -28, 16]",[1],-2117917376
"[1, 6, -6, 2, 26]",[1],-45733936
"[1, -14, -31, -23, 14]",[1],-831303431
"[1, 28, -11, 17, 26]",[1],-14531470375
"[1, 7, -32, 14, 25]",[1],34462925
"[1, 1, 2, -28, -5]",[1],-18370323
"[1, 15, 5, 26, -7]",[1],-331498695
"[1, 6, -8, 21, 24]",[1],-120788139
"[1, -9, -20, -2, -19]",[1],-246158411
"[1, 15, 28, 22, -9]",[1],-150278131
"[1, 24, 14, 18, 12]",[1],-797776944
"[1, 8, 9, 29, -29]",[1],-157239711
"[1, 2, 3, 25, -13]",[1],-14563503
"[1, 7, -18, 14, -22]",[1],-87637356
"[1, 9, -22, -1, -13]",[1],-185766888
"[1, 4, 30, 5, -17]",[1],-190997851
"[1, 30, 2, 20, 13]",[1],-4306200368
"[1, 9, -19, 23, -27]",[1],-162943235
"[1, -19, 5, 17, 24]",[1],-1963500752
"[1, -30, -5, 8, 12]",[1],-2938075264
"[1, -27, 30, 29, -13]",[1],4248900752
"[1, -20, -5, 15, 10]",[2],-230953375
"[1, -11, 16, 8, 2]",[1],-2794924
"[1, 0, -29, 31, -18]",[1],-99015175
"[1, 15, 3, -23, 30]",[1],-1062917964
"[1, 20, -22, -19, -6]",[1],-407322971
"[1, -8, 26, 8, -8]",[1],-35905536
"[1, -22, 28, -9, -16]",[1],-1208508363
"[1, -17, -12, -3, 1]",[2],-4450568
"[1, 7, 5, -23, 3]","[1, 2]",1314661
"[1, 0, 10, -5, -9]",[1],-3104299
"[1, 7, 23, -11, -8]",[1],-35695920
"[1, 21, -22, -28, 16]",[1],1786883392
"[1, -9, -30, 13, -12]",[1],-456057567
"[1, 16, -31, 19, 21]",[1],-1904525423
"[1, 2, -27, -21, 24]",[1],216256257
"[1, 16, -31, -18, -20]",[1],-3063331328
"[1, -13, -16, 12, 5]",[2],71270221
"[1, 25, -20, 19, -17]",[1],-2270350060
"[1, 5, 2, -23, 13]",[1],-979092
"[1, -15, 29, -25, -11]",[1],-225036275
"[1, -10, 13, -24, 28]",[1],-64517632
"[1, -10, 4, -16, 9]",[1],-26256304
"[1, -11, -1, -17, 15]",[1],-139553843
"[1, 10, -7, 22, 6]",[1],-99760016
"[1, 8, -18, 0, -31]",[1],-411529216
"[1, -32, -20, -27, 11]",[1],-9798967083
"[1, -3, 31, -2, -30]",[1],-483606424
"[1, 11, -6, -16, 9]",[2],11028389
"[1, 24, 25, 30, -8]",[1],-2378237760
"[1, -5, 10, -22, 15]",[2],-766187
"[1, 12, 5, 22, 18]",[1],-180985184
"[1, -23, -11, 15, -32]",[1],-9684233836
"[1, -18, 31, 6, -27]",[1],-137661696
"[1, -1, -7, -32, -3]",[1],-27860199
"[1, -3, -1, 17, 7]",[1],-1378523
"[1, 9, -17, -6, 8]",[1],20414804
"[1, 30, -9, -26, 6]",[1],1900191312
"[1, -14, -24, -1, 31]",[1],-1269746995
"[1, 19, 27, -5, 31]",[1],-3051355131
"[1, 1, 11, -12, 4]",[1],465808
"[1, 17, -24, 27, -8]",[1],-115180439
"[1, -25, 7, 2, -17]",[1],-2787965047
"[1, -4, -19, -17, -24]",[1],-52380279
"[1, 23, -25, 27, -22]",[1],-2388152528
"[1, 8, -15, -8, -18]",[1],-151478816
"[1, -3, -21, 1, 21]",[2],39526029
"[1, -31, 31, -6, -5]",[1],-441477511
"[1, -6, -6, -31, -30]",[1],-103243059
"[1, 21, -16, -6, 9]",[1],-254099331
"[1, -28, 19, 22, 15]",[1],-4800241904
"[1, -27, 9, 10, -19]",[1],-4129128103
"[1, 32, -21, 13, 23]",[1],-20049302007
"[1, -5, 2, 20, 21]",[1],4542525
"[1, -22, -14, 15, -10]",[1],-1044027075
"[1, 20, -8, -14, 25]",[1],-2411673904
"[1, -13, 12, 10, 25]",[1],-384236275
"[1, 18, 21, 1, 31]",[1],-2059020239
"[1, 25, -1, 26, 13]",[1],-3066430887
"[1, 32, -1, -3, -30]",[2],-25651724199
"[1, 8, 32, 1, -31]",[1],-206998171
"[1, -10, -30, -31, 24]",[1],-1096819123
"[1, -25, 8, 1, -12]",[1],-1375835247
"[1, -31, 18, 26, 3]",[1],1140439901
"[1, -5, 0, -31, -1]",[2],-39733308
"[1, -23, 28, 7, 29]",[1],-6596674232
"[1, 15, 27, 19, -18]",[1],-336676176
"[1, -23, 7, -5, 2]",[1],-20379884
"[1, -6, 14, -30, -32]",[1],-59686704
"[1, 18, -16, -32, 16]",[1],1192775680
"[1, -7, -14, -23, -27]",[1],-76245380
"[1, -20, -13, -32, -29]",[1],-3542844048
"[1, -22, 20, 29, 20]",[1],-3053352059
"[1, -1, -7, -11, -25]",[1],-7097971
"[1, -10, -14, 1, -5]",[1],-22956331
"[1, 25, 6, 24, -30]",[1],-11041809516
"[1, -5, -11, -17, 15]",[1],-46822051
"[1, 14, -29, 11, -16]",[1],-562987511
"[1, -13, -23, 30, 3]",[1],630877113
"[1, 18, -25, -4, -16]",[1],-1684080000
"[1, -14, -3, -18, -8]",[1],-118974992
"[1, 31, -25, 18, 2]",[1],-1090486232
"[1, 1, 13, -9, 3]",[1],958149
"[1, 11, 18, -24, -15]",[1],60978069
"[1, 8, -22, 32, -18]",[2],-18764288
"[1, 13, -20, -3, -20]",[1],-752496031
"[1, -12, -23, -15, 30]",[1],-1265697735
"[1, -22, -1, -3, 13]",[1],-1091322767
"[1, -12, 5, 14, -2]",[1],17725792
"[1, -18, 19, 4, 10]",[1],-322149376
"[1, 30, -15, 30, 2]",[1],-3515718352
"[1, 3, 32, -6, -20]",[1],-385007328
"[1, 7, -17, 4, -5]",[1],-11342575
"[1, 7, 5, 15, 25]",[1],-24414875
"[1, 18, 7, -15, 2]",[1],41965721
"[1, -23, -14, 21, 24]",[1],-2547920151
"[1, -5, -25, -15, -7]",[1],-19645283
"[1, 3, 31, -4, 30]",[1],369694604
"[1, -2, 31, 31, 11]",[1],76096081
"[1, 16, 0, 26, -6]",[1],-360705200
"[1, 13, 12, 23, -18]",[1],-378603743
"[1, -26, -8, -11, 18]",[1],-4875092827
"[1, -1, 20, 11, 17]",[1],38007568
"[1, -25, 29, 29, -3]",[1],2186943637
"[1, -14, 21, 31, 29]",[1],-710390183
"[1, 13, 29, -11, 21]",[1],-217595891
"[1, -15, -18, 26, -2]",[1],282131572
"[1, 19, 9, 23, -24]",[1],-2616706976
"[1, 27, 14, -12, 20]",[1],-6235424176
"[1, 20, -8, -19, -9]",[1],-347405611
"[1, -2, 2, -10, 8]",[2],-148912
"[1, -25, -2, 15, -10]",[2],-929308935
"[1, -6, 0, 22, 21]","[1, 0]",-1204416
"[1, 16, 28, 31, 10]",[1],-30922651
"[1, 30, 20, 2, 15]",[1],-4481215232
"[1, 27, 8, 6, -29]",[1],-11839402683
"[1, -1, 31, -14, 29]",[1],300990449
"[1, 26, -31, -22, -30]",[1],-23098715216
"[1, -9, -28, -2, 15]",[2],90687325
"[1, -1, -11, -32, 7]",[1],-42338839
"[1, 2, -16, -19, -20]",[1],-31074507
"[1, -27, -12, -9, 5]",[1],-625505800
"[1, 28, -2, 15, -9]",[1],-1551932811
"[1, -22, -17, 24, 16]",[1],430564352
"[1, 13, 13, -13, 32]",[1],-600045868
"[1, 13, 15, 28, -16]",[1],-395255408
"[1, -21, 21, -32, -24]",[2],-4999042656
"[1, 13, 13, 19, 27]","[0, 1]",-258460267
"[1, -28, 28, 4, 4]",[1],-588053248
"[1, 18, 25, 18, 11]",[2],-71639488
"[1, 15, 20, 20, -23]",[1],-732330827
"[1, -2, 8, 7, 19]",[1],4384461
"[1, 5, -10, 1, -7]",[1],-4719220
"[1, 13, 28, 8, -31]",[1],-131117707
"[1, -15, -5, 30, 23]",[1],-186798823
"[1, 5, 6, 13, 2]",[1],-508383
"[1, 30, 22, 12, -11]",[1],-3301582896
"[1, -1, -8, -19, 10]",[1],-9321967
"[1, 29, 25, 29, -20]",[1],-12790814176
"[1, -32, -5, -7, 4]","[0, 1]",-593860423
"[1, -3, 4, 9, 21]",[1],6094416
"[1, 27, 25, 21, -5]",[1],-1336367619
"[1, 13, 8, 24, -29]",[1],-815863523
"[1, -8, -21, -16, 30]",[1],-435631136
"[1, 10, -3, 9, -8]",[1],-19782311
"[1, 16, -9, 11, 24]",[1],-1445344583
"[1, -13, 2, 7, 8]","[0, 1]",-46723399
"[1, -14, 14, -16, 29]",[1],-435612976
"[1, 29, 13, -13, -25]",[1],-8788380803
"[1, 13, -23, 25, -21]",[1],-235944691
"[1, -1, 12, 26, 1]",[2],-18868275
"[1, -30, -30, -7, -14]",[1],-4972487891
"[1, 7, 24, 24, 8]",[1],203072
"[1, 15, 23, -27, -21]",[1],446534709
"[1, -23, 22, -20, -8]",[1],-1099608064
"[1, -11, 8, -10, -7]",[1],-26000707
"[1, -18, -6, -5, -29]",[1],-2554468043
"[1, -22, 10, 12, 28]",[1],-4944886528
"[1, 13, 5, -15, -10]",[1],-9430700
"[1, 5, 1, -11, -9]",[2],-73523
"[1, 9, 12, -18, -8]",[1],9024880
"[1, -14, 27, 20, 17]",[1],-310141008
"[1, -17, 8, -23, -3]",[1],-266538488
"[1, 9, 20, 24, -12]",[1],-18754608
"[1, 20, 2, 10, -21]",[1],-1959678384
"[1, 27, 13, -29, 17]",[1],-4098374027
"[1, -10, 32, 17, -24]",[1],-184628603
"[1, -17, 10, 6, 6]",[1],-94435596
"[1, 5, 14, -25, -16]",[2],-61828175
"[1, -9, 19, -2, -29]",[1],-6272359
"[1, 28, -32, 26, 1]",[2],-1503436336
"[1, -1, 0, -8, 28]",[1],4270928
"[1, -29, -13, -29, 19]",[1],-13285570179
"[1, 32, -24, 15, 3]",[1],-1157429979
"[1, 29, -16, -15, -7]",[1],-1512179984
"[1, 14, 8, -27, -11]",[1],178881325
"[1, -22, 11, 31, 21]",[1],-2542288359
"[1, -29, 16, -27, 21]",[1],-5934048984
"[1, 4, -7, 21, -21]",[1],-14320887
"[1, 3, 13, 27, -25]",[1],-45498523
"[1, 18, -5, -1, -8]",[1],-202251343
"[1, 23, -16, -3, -4]",[2],-224231375
"[1, 31, -23, 16, -23]",[1],-11467246543
"[1, -26, 15, -23, 26]",[1],-5834792111
"[1, -4, -4, -28, 29]",[1],-78203648
"[1, 13, -12, 7, 24]",[1],-704155279
"[1, 30, -25, 21, -17]",[1],-4292939655
"[1, -18, 30, 8, -31]",[1],-313985200
"[1, -29, 32, -30, 6]",[1],-568477356
"[1, -17, -26, 31, 1]",[2],1171662716
"[1, -31, -30, 22, -22]",[1],-23488873452
"[1, 2, -26, 24, 1]",[2],22338896
"[1, -5, 28, 8, 7]",[1],63396869
"[1, -1, -2, -24, 2]",[1],-9865068
"[1, -22, 15, -14, 32]",[1],-4648009392
"[1, -19, 24, -7, -7]",[1],-115573136
"[1, 30, 1, 32, 13]",[1],-7122217072
"[1, -6, -23, -9, 27]",[1],-84395655
"[1, -6, 28, -31, 29]",[1],26045581
"[1, 8, 3, 1, 23]",[1],-41810391
"[1, -11, -32, 3, 20]",[1],325456017
"[1, -4, -7, 22, -5]",[3],2226672
"[1, 27, -24, -1, 19]",[1],-5060077268
"[1, -30, -29, 30, 15]",[1],6943151040
"[1, 2, -29, -1, 28]",[3],239747249
"[1, -16, -18, -7, -29]",[2],-1970074683
"[1, -21, 10, -20, -24]",[1],-3639974656
"[1, -6, 2, 20, -19]","[1, 1]",91344
"[1, 5, 8, -16, -32]",[1],-4180992
"[1, 26, 9, 18, -32]",[1],-13674526736
"[1, 25, 19, 18, -9]",[1],-1590177663
"[1, -23, 31, -5, -3]",[2],26546357
"[1, -31, -14, -2, 4]",[1],-450174928
"[1, -18, -6, -11, 9]",[1],-355879467
"[1, -30, 3, 30, 26]",[1],-12782311600
"[1, 1, -28, 28, 29]",[1],100222477
"[1, 13, -24, -7, 8]","[1, 0]",124323633
"[1, -15, 27, 17, -16]",[2],258383444
"[1, -15, 15, -26, -3]",[1],-207180639
"[1, -11, -30, -12, 25]",[1],-467084939
"[1, 8, -24, 20, 22]",[1],-318567168
"[1, 26, 5, 28, 15]",[1],-3595225200
"[1, 17, 31, 12, 22]",[1],-583316884
"[1, 1, -10, -2, -7]",[1],-1972667
"[1, -13, -7, -7, 28]",[1],-813750252
"[1, 14, -24, -4, 30]",[1],-887306944
"[1, 30, -10, -22, -29]",[1],-21413222336
"[1, 3, 12, 8, 3]","[1, 0]",166941
"[1, -13, 5, 30, 13]",[1],18701929
"[1, 21, 20, -29, -21]",[1],952057300
"[1, 11, 0, 13, -14]",[1],-94314271
"[1, 8, 7, -28, 28]",[1],-7764736
"[1, 0, 4, 12, 15]",[1],1112064
"[1, 2, -8, 28, 27]",[1],-65774768
"[1, 19, 32, 12, 21]",[1],-918157971
"[1, -4, 23, -23, -29]",[2],-112445343
"[1, 28, -20, 13, -21]",[2],-6679288843
"[1, 1, -25, -30, 2]",[1],56052280
"[1, -24, 16, -6, 28]",[1],-5679855792
"[1, -25, 25, 25, -5]",[1],1676046125
"[1, -10, 29, 25, 32]",[1],302540753
"[1, 2, -5, -11, -23]",[1],-3765247
"[1, -11, 32, 21, 18]",[1],106341849
"[1, 11, 12, 16, 25]",[1],-98071483
"[1, -30, 30, -3, 10]",[1],-2277251987
"[1, -24, -20, 12, -14]",[1],-3179305728
"[1, 31, 7, -18, 27]",[1],-18550166967
"[1, 27, 4, -23, -26]",[1],-7524742591
"[1, 8, 12, -6, -32]",[1],-12179120
"[1, -26, -10, -14, -4]",[1],-225420848
"[1, 9, -23, -5, -8]",[1],-123221548
"[1, -26, 30, 5, 23]",[1],-7264376811
"[1, -21, -13, 19, -28]",[1],-5791746828
"[1, 11, -12, -15, 6]",[2],49845537
"[1, 8, -28, 2, -7]",[1],-120134576
"[1, 8, -31, -18, -25]",[1],-1143733136
"[1, 20, -31, -21, -6]",[1],-717547719
"[1, 5, 3, -24, 5]",[1],-4856575
"[1, 7, -27, -11, 23]",[2],264428869
"[1, -29, 18, -12, -27]",[1],-14356102851
"[1, 0, -20, 10, -16]",[1],-47577776
"[1, -28, -26, -5, -3]",[1],-184269947
"[1, 4, 22, 26, 9]",[1],520528
"[1, -1, 0, 28, 16]",[1],-14165248
"[1, -26, 1, 29, -12]",[1],91263793
"[1, -8, 1, -25, -17]",[1],-83040079
"[1, 14, -26, 8, 8]",[1],-80669696
"[1, -4, -24, 4, -4]",[1],-28926720
"[1, 20, -16, 9, -22]",[1],-2211902267
"[1, 4, -2, -4, 12]",[1],-720128
"[1, 12, 17, -4, -9]",[2],3580912
"[1, -32, 21, -5, -2]",[1],-148510719
"[1, -21, 9, 28, 22]",[1],-2354487044
"[1, 30, 17, -28, -5]",[2],3005517520
"[1, 4, -23, 27, -23]",[1],-34099015
"[1, -30, 13, 4, 6]",[1],-904762048
"[1, 31, -7, 28, 8]",[1],-5248684496
"[1, 20, 12, -1, 15]",[1],-877790299
"[1, -29, 8, 14, 26]",[1],-13224608140
"[1, -9, 17, -17, 21]",[2],-7644251
"[1, 24, -5, -7, -16]",[1],-2518857527
"[1, 31, -18, 26, -12]",[1],-2994248912
"[1, -2, 8, -21, -26]","[2, 1]",-25798523
"[1, -20, 7, -19, 11]",[1],-499176271
"[1, -5, 23, 14, -24]",[1],-155960748
"[1, 12, 26, -13, -22]",[1],63347493
"[1, 16, 19, 27, -23]",[1],-1308226519
"[1, 19, 11, -5, 20]",[1],-1323148460
"[1, -12, 31, 13, 10]",[1],-20968735
"[1, 8, 6, -9, 30]",[1],-42336891
"[1, -28, 28, 10, 19]",[1],-7629714736
"[1, 27, -29, -24, 9]",[1],3585559689
"[1, -32, -9, 16, 3]",[1],580681904
"[1, -5, 15, -11, -15]",[2],-3038107
"[1, 27, 5, -32, 4]",[1],2035316800
"[1, 22, -2, -20, 16]",[1],-1184037376
"[1, -16, -1, -2, 31]",[1],-1739249136
"[1, -29, 7, -24, 14]",[1],-3941450484
"[1, 26, 23, -30, -13]",[1],2957139136
"[1, 21, -26, -4, 11]",[1],-173422787
"[1, 29, 19, 1, 29]",[1],-14553353011
"[1, -13, 26, 3, -23]",[2],9295084
"[1, -4, -22, 20, -15]",[1],-94699520
"[1, 31, 30, 8, -5]",[1],-627404035
"[1, -6, 28, -30, -2]",[1],-21444912
"[1, 11, 20, 20, -1]",[2],-10905323
"[1, -22, -30, 20, 10]",[1],1894708800
"[1, -21, -24, -10, 17]",[1],-2355365587
"[1, 22, -11, -13, 4]",[1],129268889
"[1, -10, -28, 15, -29]",[1],-1567731875
"[1, -11, -14, -29, 30]",[1],-1286247199
"[1, 5, 10, -29, 7]",[1],-16785064
"[1, 1, -28, 3, -24]",[1],-295940991
"[1, 4, 29, -1, 14]",[1],131344697
"[1, -22, 0, 32, 3]",[1],1302721232
"[1, 6, -11, -27, 13]",[1],44624169
"[1, 26, 24, -10, 4]",[1],-452504880
"[1, -4, -28, 26, -2]",[1],63202128
"[1, 24, 2, 12, 2]",[1],-118869760
"[1, 18, -31, -6, -7]",[1],-759064000
"[1, 11, 31, -23, -23]",[1],-93035299
"[1, -23, 15, -17, 16]",[1],-1172698560
"[1, -20, -10, -27, 22]",[1],-4079568059
"[1, -15, 30, 16, -13]",[1],257539181
"[1, -17, 8, 15, 20]",[1],-889378295
"[1, 10, 2, 21, -17]",[1],-130884203
"[1, 28, 28, -28, 30]",[1],-19629302528
"[1, 30, 12, 27, -1]",[2],-2083183411
"[1, -7, -24, 25, -15]",[1],-213879200
"[1, -17, -16, 5, 25]",[1],-1464093000
"[1, -22, -8, -27, 21]",[1],-4950835155
"[1, 29, -28, 29, -23]",[1],-6501084768
"[1, -9, -21, -28, -22]",[1],-64588036
"[1, 3, -28, -30, -16]",[1],-132923536
"[1, -24, 7, 17, -7]","[1, 0]",61567801
"[1, -22, 25, 22, -24]",[1],339400240
"[1, -24, 28, 7, -5]",[1],259699397
"[1, 28, -10, -23, 1]",[2],1244181045
"[1, -8, -32, -11, 2]",[1],40540885
"[1, -12, -31, 21, -28]",[1],-2710526455
"[1, -28, 0, -10, 15]",[1],-3840401200
"[1, -29, 8, -10, -31]",[1],-18557515411
"[1, 12, 19, -30, 13]",[1],-45234576
"[1, -1, -5, 8, -22]",[1],-3498308
"[1, -20, -7, -29, 4]",[1],-1055942391
"[1, 1, 1, 15, -11]",[1],-2342299
"[1, -8, -32, -5, -28]",[1],-996360683
"[1, -2, 14, 26, 30]",[1],53071824
"[1, 24, 11, 26, -9]",[1],-2069270960
"[1, -29, -18, 3, 20]",[1],-7569077575
"[1, -10, -4, 11, -13]",[1],-57254675
"[1, -7, 26, 23, -16]",[1],-206612711
"[1, 8, -1, -5, -8]",[1],-7347447
"[1, -3, 24, -15, -10]",[1],-51009295
"[1, -2, 0, 14, 3]",[1],-912128
"[1, 19, 18, -28, -7]",[1],784176309
"[1, -30, -20, 2, -20]",[1],-10853939632
"[1, 29, 27, -1, 25]",[1],-11638796283
"[1, -30, 21, 7, -25]",[1],-9571669303
"[1, -1, -6, -11, -21]",[2],-3715448
"[1, -28, -32, -13, 10]",[1],-2874285067
"[1, -28, -29, -16, -22]",[1],-7125860576
"[1, 17, 9, 5, 10]",[1],-165281580
"[1, 16, -22, 21, -3]",[1],-63120363
"[1, 23, -10, 16, 20]",[1],-4299628720
"[1, 21, -26, 1, -7]",[1],-572282420
"[1, 8, 16, -8, 12]",[1],5607424
"[1, 3, 32, -4, 15]",[1],227538997
"[1, 8, 24, -10, -22]",[2],-59097776
"[1, 20, 27, 1, -4]",[1],35449569
"[1, -11, 13, -31, -18]",[1],-279772748
"[1, 14, 22, -21, 3]",[1],18846693
"[1, -7, -20, 6, 26]",[1],-2653356
"[1, 10, -31, -11, -10]",[1],-450430103
"[1, 5, 2, 25, 11]",[1],-17560000
"[1, -14, -10, -22, 27]",[1],-1516519872
"[1, -28, 8, 23, -2]",[1],1120549893
"[1, 16, -32, -31, 30]",[1],3181975909
"[1, -8, 16, -32, 25]",[1],-8038144
"[1, 0, 27, -3, 20]",[1],134773385
"[1, -13, -13, -15, -24]",[1],-479540928
"[1, -20, -7, 9, 1]",[2],32080777
"[1, -5, -5, 23, 16]",[1],2368244
"[1, 8, 27, -10, 11]",[1],68228752
"[1, 19, 17, 31, -4]",[1],-816117200
"[1, -8, -29, 19, -6]",[1],-109973863
"[1, 22, -32, -21, 27]",[1],1096151805
"[1, -29, 26, 22, 9]",[1],-2581060043
"[1, -32, 13, 18, 28]",[1],-23771296576
"[1, 30, 13, -7, 16]",[1],-5904175231
"[1, 13, 16, 6, 17]",[1],-114102291
"[1, 5, -24, -16, -3]",[1],-5447875
"[1, 15, -9, -5, 32]",[1],-1557988492
"[1, -25, 21, 0, 4]",[2],-219560000
"[1, -24, 5, -19, 27]",[1],-6072639791
"[1, -26, -14, 32, 16]",[1],1670567936
"[1, -11, -27, -9, -31]",[1],-1129862947
"[1, 31, -4, 0, 30]",[1],-22927170540
"[1, 7, 22, -26, 28]",[1],204961904
"[1, -29, 17, 6, 25]",[1],-12020710463
"[1, 1, 20, 15, 1]",[2],-4626296
"[1, 2, -28, 13, -27]",[1],-292655811
"[1, -15, -4, 19, -20]",[1],-568655831
"[1, 32, 10, -17, 13]",[1],-5193336283
"[1, 27, -1, -7, 13]",[1],-2379292427
"[1, 19, 1, -1, 13]",[1],-586314787
"[1, -25, 18, -23, 10]",[2],-602071879
"[1, -31, -17, 16, 22]",[1],-8715217108
"[1, 23, -17, 5, 17]",[1],-2740937363
"[1, -10, 17, -13, 28]","[0, 1]",-45617127
"[1, -18, 6, -13, -6]",[1],-182159091
"[1, 9, 5, -22, 23]",[1],-46676463
"[1, 17, -21, -9, 7]",[1],126404941
"[1, 0, 20, 17, -2]",[1],-18494555
"[1, 3, 30, 27, 2]",[1],-38470351
"[1, 26, 8, -5, -3]",[1],-54416979
"[1, 26, -6, -28, -25]",[1],-7687763888
"[1, 9, 17, -25, 24]",[1],27926644
"[1, 29, -7, -11, 4]",[1],-36692064
"[1, 32, 20, -11, -9]",[1],-506896491
