coefficients,signature,discriminant
"[1, -44, -23, 50, -39]",[1],-190563052976
"[1, 47, -11, 40, 25]",[1],-132875577775
"[1, 41, -20, -11, 22]",[1],-31251820567
"[1, 46, 59, 39, 23]",[1],-19598735087
"[1, 5, 61, -45, 62]",[1],14141394768
"[1, -44, 55, -27, -33]",[1],-124143992127
"[1, 59, -10, 47, 62]",[1],-1475974185767
"[1, -33, -51, -10, 44]",[1],-65468191324
"[1, -8, -15, -5, -21]",[1],-132221983
"[1, -27, 6, -11, -24]",[1],-8555308911
"[1, -25, -7, -35, -53]",[2],-30644297883
"[1, -58, -58, 62, 55]","[1, 0]",134255552064
"[1, 20, -31, -24, -1]",[2],669075376
"[1, -5, 28, -11, -61]",[1],-490983116
"[1, 33, 19, 59, 32]",[1],-36325554944
"[1, 55, -60, -33, -12]",[1],-111468341295
"[1, 40, 25, -59, 14]",[1],15730040737
"[1, 62, -34, 34, 23]",[1],-359868976576
"[1, -7, 37, -11, -2]",[1],-41887660
"[1, -21, -42, -35, 23]",[1],-9488803432
"[1, 63, 61, 32, -40]",[1],-834010993184
"[1, 30, -18, -29, 37]",[1],-19020682571
"[1, 10, -42, -22, 28]",[2],2990176592
"[1, -9, 34, 8, -27]",[1],-272872291
"[1, 7, -62, -59, 52]",[1],23927270273
"[1, -44, 15, -57, 50]",[1],-243111897535
"[1, -19, 61, 63, 38]",[1],-5425299648
"[1, 61, -47, 25, 34]",[1],-589338813196
"[1, 44, -62, -37, -56]",[1],-681012185275
"[1, 7, 34, 23, 34]",[1],186072857
"[1, 26, -2, 34, 45]",[1],-29739554816
"[1, -28, 32, -45, -62]",[1],-80219012747
"[1, 27, -36, 31, -31]",[1],-9365433808
"[1, 36, 42, 14, -20]",[1],-16945272752
"[1, -11, 26, 41, 59]",[1],369872864
"[1, -17, 4, -40, 5]",[1],-1240239715
"[1, 23, -39, -31, -24]",[1],-15327892876
"[1, 21, 14, 55, 26]",[1],-5705570223
"[1, 32, 30, -39, 55]",[1],-102452253179
"[1, -51, -33, -28, -61]",[1],-618084755743
"[1, 51, 7, 17, -8]",[1],-16258689712
"[1, 25, 6, -49, -34]",[1],-1435062663
"[1, 30, 3, 11, 10]",[1],-2144301575
"[1, 10, -8, 15, -48]",[1],-872378523
"[1, -21, 64, -34, -12]",[1],759628448
"[1, 44, 45, 38, -54]",[1],-363903649888
"[1, 64, 35, -21, 26]",[1],-385331814455
"[1, -33, 46, 44, -38]",[1],31495218644
"[1, -60, 20, -17, 53]",[1],-896116259355
"[1, 11, 6, 13, -43]",[1],-686573820
"[1, 27, -44, -36, 51]",[2],8753576541
"[1, -41, -27, -37, 41]",[1],-202556510163
"[1, 27, 51, 13, -1]",[2],218291837
"[1, -15, -7, -63, 11]",[1],-4874132971
"[1, -22, -43, -34, -53]",[1],-18053098944
"[1, 44, -7, -2, -38]",[1],-149873573664
"[1, 46, 20, 26, -21]",[1],-73586764800
"[1, 34, -53, 40, -25]",[1],-9162376400
"[1, 53, 59, 12, 26]",[1],-138170490500
"[1, -23, 34, 6, 46]",[1],-15023183116
"[1, 29, -58, -8, -61]",[1],-165657519043
"[1, 11, -45, 19, -27]",[1],-2388951419
"[1, -58, 34, -15, 15]",[1],-48791857995
"[1, 39, 11, 23, -3]",[1],-3996984539
"[1, 47, -28, -63, -42]",[1],-282686262159
"[1, 22, -49, 16, 23]",[2],-2895109136
"[1, 63, 29, 53, 27]",[2],-264566472323
"[1, 61, 47, -14, 60]",[1],-1492111494908
"[1, 31, 24, -35, 45]",[1],-58667045800
"[1, 44, 9, 23, 38]",[1],-135380490791
"[1, 52, 25, -57, 23]",[1],-78422476023
"[1, -25, -34, -63, 40]",[1],-65373322463
"[1, -7, 48, 52, 41]",[1],3800220597
"[1, 1, -11, 11, 11]",[1],-2665267
"[1, -13, 15, -63, -58]",[1],-5180641132
"[1, 30, 57, 22, -23]",[1],-6376892864
"[1, 3, 58, 13, 7]",[1],1018482680
"[1, -9, -42, 51, 15]",[1],4314138624
"[1, -6, 47, 11, 31]","[0, 1]",2182657225
"[1, 4, 1, -25, -39]",[2],-1207223
"[1, 38, 41, 13, -28]",[1],-40747348879
"[1, 47, -56, -47, -1]",[2],57473792852
"[1, 39, -29, 32, -47]",[1],-116214498823
"[1, 63, -32, -40, 36]",[1],-268957621936
"[1, -39, 38, -17, 64]",[1],-203489678591
"[1, -6, 19, 10, 41]",[1],159265792
"[1, 56, -64, 37, -15]",[1],-16645337067
"[1, -28, 63, -18, -59]",[1],-20499544400
"[1, 60, 2, 57, 3]",[1],-161872581867
"[1, -36, 40, 31, -20]",[2],15182529317
"[1, 40, 29, -6, -58]",[1],-191106548768
"[1, 14, 35, 46, 64]",[1],-510699888
"[1, -61, -20, -29, 19]",[1],-204574044628
"[1, -35, -17, -1, 29]",[1],-36294342091
"[1, 10, 62, 64, 4]",[1],-706903296
"[1, -46, 11, -43, -22]",[1],-104059222823
"[1, -47, 56, -63, 4]",[1],-51811946423
"[1, 27, 31, -13, -47]",[2],-15590051227
"[1, 5, -28, -45, -36]",[1],-594831159
"[1, -21, -15, 35, 60]",[1],-13846831200
"[1, -2, -46, 42, -36]",[1],-2369005488
"[1, 15, -5, 2, -36]",[1],-1985154748
"[1, 4, -4, -28, 35]",[1],2180864
"[1, -61, -48, -33, 2]",[1],-36624270055
"[1, 19, 16, 20, 8]",[1],-112901056
"[1, -46, -8, 6, -10]",[1],-13132347312
"[1, 22, -8, 42, 49]",[1],-24042542272
"[1, -40, 11, 51, 43]",[1],-117379054151
"[1, 35, -14, 29, -59]",[1],-135599298508
"[1, -21, -9, 58, 33]",[1],4368068505
"[1, 52, 18, 5, 30]",[1],-166707444155
"[1, -41, -25, -19, -45]",[1],-145376950203
"[1, -55, -10, 31, -56]",[1],-819515185263
"[1, 20, -48, -16, -34]",[1],-22509188096
"[1, 32, 27, -58, -36]",[1],25501801568
"[1, -56, 52, -30, -4]",[1],-25974619056
"[1, -62, -11, -17, -4]",[1],-7899177695
"[1, 33, -56, -24, 50]",[1],1315090004
"[1, 27, 35, 46, -11]",[1],-9781753127
"[1, -18, -6, 61, -15]",[2],4282327413
"[1, 50, 19, -56, -39]",[1],-63943322768
"[1, 5, 40, -48, -61]",[1],-5666510403
"[1, 44, 27, -47, 20]",[1],-41100161103
"[1, -63, 37, -38, 30]",[1],-251458357576
"[1, 24, -6, 18, 56]",[1],-31839816496
"[1, -57, 32, -3, 14]",[1],-54394603639
"[1, 4, -21, 1, -62]",[1],-712695807
"[1, -28, -43, 42, 43]",[1],21896507056
"[1, 37, 58, -51, -3]",[1],40393773180
"[1, 10, -34, -26, -46]",[1],-4863592880
"[1, -34, -17, 24, -17]",[1],-14244741904
"[1, 16, -24, -2, 30]",[1],-1707972016
"[1, 5, -1, -55, 20]",[1],-148760780
"[1, 5, 28, -51, -21]",[1],-1256904756
"[1, 0, 49, 40, 63]",[1],4544317808
"[1, -55, 46, -24, 6]",[1],-1488566988
"[1, -6, -34, 17, -34]",[1],-1591479939
"[1, 55, 25, 30, 39]",[1],-298751636511
"[1, -17, 13, 60, -49]",[1],2234484129
"[1, 0, 55, -62, 13]",[1],-722909200
"[1, -46, -5, 21, -55]",[1],-376091404383
"[1, 20, 2, -8, -18]",[1],-1294846464
"[1, 39, -21, 40, 50]",[1],-229175954500
"[1, -46, -62, 43, -4]",[1],19537234397
"[1, -6, 45, 32, -32]",[1],-3191908352
"[1, 53, 48, -63, -14]",[1],244672196377
"[1, -33, -34, 4, 29]",[1],-22991397123
"[1, 61, -36, -7, -2]",[1],-4590114871
"[1, 25, 2, 46, 25]",[1],-12271141899
"[1, 63, 48, -62, -44]",[1],123040328800
"[1, -54, -7, -41, -61]",[1],-858788567847
"[1, 55, -37, -57, -59]",[1],-1197180333131
"[1, -56, -13, -51, 33]",[1],-461157256167
"[1, 62, 10, -39, -57]",[1],-1123413121323
"[1, -6, 61, 24, 58]",[1],12348416448
"[1, -48, 44, -64, -34]",[1],-388086614016
"[1, -11, 2, 32, 52]",[1],-721076400
"[1, 15, 8, 56, 14]",[1],-2161313196
"[1, 34, -54, 48, -47]",[1],-48012367280
"[1, -19, 18, 44, -25]",[2],2399595349
"[1, 56, 0, -48, -33]",[1],-209636667648
"[1, -11, -33, -15, -21]",[1],-672047091
"[1, 4, -39, 19, -34]",[1],-1267982375
"[1, -64, 19, -61, 28]",[1],-430377720727
"[1, -36, -42, 60, -58]",[1],-285905023744
"[1, 1, -49, -56, -4]",[1],1043040640
"[1, 7, -43, 58, 52]",[1],-3469568988
"[1, 25, -32, -3, 39]",[1],-15436661796
"[1, -55, 36, 30, -39]",[1],-190486848771
"[1, -4, -7, 13, 56]",[1],-4173991
"[1, -35, -5, -40, -52]",[1],-115100107648
"[1, -47, 4, -54, -22]",[1],-136362817068
"[1, 52, -36, -32, 24]",[1],-12061032448
"[1, -57, -44, -21, 60]",[1],-1232768797023
"[1, -27, 13, 31, -19]",[2],259991989
"[1, -45, -64, -21, 39]",[1],-202724019060
"[1, 57, 55, -32, -6]",[1],67162317500
"[1, 1, 12, -54, 42]",[1],-24779628
"[1, 9, 14, 46, 63]",[1],-269527307
"[1, 13, -22, 59, -64]",[1],-3614995063
"[1, -57, -32, -11, 47]",[1],-700700444252
"[1, -50, -13, -12, -29]",[1],-136964298128
"[1, -49, -21, -32, 10]",[1],-45302016676
"[1, -22, 51, -64, 17]",[1],-876722576
"[1, 13, -62, 22, 35]",[1],5848411357
"[1, -49, 0, 13, -44]",[1],-299982453151
"[1, -5, -57, -42, -23]",[1],-2005194911
"[1, 9, -37, -7, 59]",[2],712402125
"[1, 32, -14, -5, 25]",[1],-17568608875
"[1, 28, 8, 50, -31]",[1],-30229236016
"[1, 38, 61, -8, 12]",[1],-23735584256
"[1, -46, -63, -16, 57]",[1],-435913808368
"[1, -13, 2, -60, -9]",[1],-2232495243
"[1, -64, -57, -36, -37]",[1],-437704649104
"[1, 52, 42, -29, 26]",[1],-200227043003
"[1, 60, -60, 46, -3]",[1],-39897159984
"[1, -56, 5, 28, 55]",[1],-805138203984
"[1, -19, -55, -51, -42]",[1],-4770250284
"[1, -57, 14, 27, -64]",[1],-1042642903375
"[1, -40, -48, 42, -29]",[1],-137162449328
"[1, -35, 31, -36, 23]",[1],-10017309591
"[1, -25, -53, -61, -46]",[1],-8429875616
"[1, 7, -49, -56, 14]",[1],5361914572
"[1, 28, -61, 31, -20]",[1],-7828794591
"[1, 40, 23, -16, -62]",[1],-214738064352
"[1, 29, 26, -59, 57]",[1],-68648335668
"[1, -29, 62, 35, -2]",[1],7901544825
"[1, -19, 44, 30, 27]",[1],-3975778683
"[1, -4, -45, -34, -58]",[1],-3419085056
"[1, -52, 18, 24, -48]",[2],-375987197952
"[1, 6, -2, 52, -58]",[2],-646368704
"[1, -5, 0, -24, -47]",[2],-126560075
"[1, 37, -28, -51, -19]",[1],-16831611776
"[1, 58, -55, 25, -37]",[1],-357959757311
"[1, -15, 39, -62, 14]",[1],-323461480
"[1, 5, 18, 45, 46]",[1],1138225
"[1, 57, 28, -13, 28]",[1],-251620661911
"[1, -57, 41, -7, 40]",[1],-423688021100
"[1, -56, 45, 12, 44]",[1],-590764028800
"[1, -31, 28, 28, -57]",[1],-40291743275
"[1, -19, 22, 0, -49]",[1],-5311532331
"[1, 40, -9, -43, 21]",[1],-957768503
"[1, -62, 10, -11, -55]",[1],-1216471619099
"[1, -61, -29, 16, 21]",[1],-118096023695
"[1, 28, -51, 48, -11]",[1],-1297448816
"[1, 4, 10, -25, -57]",[1],-76048811
"[1, 11, 9, -41, -32]",[1],171493088
"[1, -17, -62, -33, -5]",[1],-42328048
"[1, 16, 37, -22, 11]",[1],-392136976
"[1, 53, -51, -20, 51]",[1],-368108702663
"[1, -59, 24, -63, -37]",[1],-815239015636
"[1, 14, -16, 32, 15]",[1],-1319293616
"[1, -9, -51, 33, 56]",[1],10624083476
"[1, -10, -46, 44, -52]",[1],-11743023872
"[1, 58, 31, 10, 28]",[1],-210008262064
"[1, 20, -8, -18, -55]",[1],-15337880880
"[1, 14, 41, 30, 37]",[1],-229581632
"[1, -11, 7, 61, -36]",[1],570025268
"[1, 53, 21, 36, -5]",[1],-39660221831
"[1, -26, 9, -44, -6]",[1],-6715748416
"[1, -22, 60, -43, 39]",[1],-3335545075
"[1, -53, -9, 47, 15]",[2],31216926325
"[1, -11, -35, 52, 52]",[1],6280337648
"[1, 4, 26, 54, -7]",[1],-199674032
"[1, 36, -14, 18, -35]",[1],-52651909296
"[1, -18, 52, -48, -64]",[1],-5423349760
"[1, -58, -1, 5, -15]",[1],-69003646055
"[1, -22, 17, -3, -35]",[1],-6370737071
"[1, 1, -55, 40, 57]",[1],6781963585
"[1, 11, 36, -6, -25]",[1],-109304419
"[1, -25, 9, -2, -23]",[1],-5234018575
"[1, -44, -10, -14, 1]",[2],-1237383600
"[1, 53, 24, -23, 56]",[1],-717814875375
"[1, -32, 5, -16, 30]",[1],-24093563424
"[1, -10, 29, -58, 32]",[1],-22494800
"[1, -6, 44, -42, 21]",[1],242566464
"[1, -54, 17, -57, 63]",[1],-834565620231
"[1, -41, -41, -45, -49]",[1],-129145638603
"[1, 0, -61, -13, -8]",[1],-1638337175
"[1, -24, -20, 55, 57]",[1],-4492049275
"[1, -48, 12, 5, 18]",[1],-47461790187
"[1, 46, -12, 29, 3]",[1],-12485221619
"[1, -33, 46, -57, -20]",[1],-46313593479
"[1, 36, -36, -42, 13]",[1],31726638544
"[1, 53, 31, -60, 50]",[1],-624051442500
"[1, 64, 57, 45, -34]",[1],-837655642831
"[1, 15, -19, 16, -31]",[1],-1487938095
"[1, 51, -60, -46, 29]",[1],186412468037
"[1, 13, 13, -54, -17]",[1],918416609
"[1, 11, -3, 14, -35]",[1],-567393687
"[1, -16, -22, 20, 53]",[1],-3915014912
"[1, -10, 63, -41, 23]",[1],1344617793
"[1, 47, 26, -52, 60]",[1],-538237429424
"[1, 9, 13, 10, 48]",[1],-102823372
"[1, 12, 12, -12, 40]",[1],-592007936
"[1, -53, 23, 11, -41]",[1],-309218105763
"[1, -46, 10, -25, -12]",[1],-27800253811
"[1, 33, -59, 32, -63]",[1],-139748704111
"[1, 55, -57, -20, 24]",[1],-349009744
"[1, 48, 50, -57, 24]",[1],-130944274203
"[1, -16, -16, -38, 29]",[1],-4863372208
"[1, -1, 21, -40, 49]",[1],98455041
"[1, -38, -46, -26, -49]",[1],-125843278784
"[1, 20, 14, 18, -34]",[1],-5228170928
"[1, 39, 17, -42, -28]",[1],-7072683772
"[1, -48, -10, 15, 1]",[3],1737305829
"[1, -59, -41, 50, 23]",[1],144527515361
"[1, 62, -3, -27, 46]",[1],-812901139151
"[1, -10, -42, -37, -18]",[1],-192482131
"[1, -20, 55, -59, 20]",[1],-18741647
"[1, 0, -57, 35, 62]",[1],9177484217
"[1, 46, 57, 47, 63]",[1],-264654203279
"[1, -64, 46, -26, 20]",[1],-105960096304
"[1, -46, -8, 31, 54]",[1],-323532331307
"[1, -32, -5, -30, 63]",[1],-125641252656
"[1, 45, -9, 6, -39]",[1],-169269121143
"[1, 28, 41, -24, -60]",[1],-13806399936
"[1, -22, 22, 7, -61]",[1],-15522384859
"[1, 57, -61, -53, 13]",[1],294914925133
"[1, -59, 61, 32, 8]",[1],-58730867680
"[1, 53, -31, 39, 19]",[1],-173027831723
"[1, -12, 21, -45, 57]",[1],-438596343
"[1, -37, 19, 47, 58]",[1],-183056966752
"[1, 13, -34, -47, 34]",[1],5768431809
"[1, 63, 33, -36, -11]",[1],64123995937
"[1, 2, 37, -16, 54]",[1],1384055744
"[1, -3, 16, 39, 26]",[1],48172241
"[1, -7, -29, -29, 63]",[2],-2022664331
"[1, -28, -18, -13, -53]",[1],-48435739803
"[1, 20, 28, -53, -57]",[1],4747962517
"[1, -36, 38, -32, 52]",[1],-75153388544
"[1, -51, -55, -58, -42]",[1],-170786518232
"[1, 41, 59, -2, 34]",[1],-116714851128
"[1, -8, -10, -64, -1]",[2],-1308009472
"[1, -56, -56, 49, 19]",[1],230995240997
"[1, -26, 17, -18, 5]",[1],-212148800
"[1, -41, -6, 31, -15]",[1],-12441782740
"[1, -56, -64, -19, -16]",[1],-65476809931
"[1, 39, 17, -10, -45]",[1],-109549559255
"[1, -64, -24, 4, 10]",[1],-39647421184
"[1, 47, 9, -36, 60]",[1],-480589749936
"[1, -47, 59, -24, 40]",[1],-154580030816
"[1, 43, -58, -45, 61]",[1],2319063052
"[1, -11, 63, -40, -6]",[1],-829783076
"[1, 10, -43, 18, -51]",[1],-5191611456
"[1, 52, -7, -47, -54]",[1],-566687746823
"[1, 39, 54, 53, 29]",[1],-11740934956
"[1, -29, 53, 19, 18]",[1],-15528842924
"[1, 49, 30, -13, -17]",[1],-23184973912
"[1, -25, 10, 56, -28]",[2],7100343376
"[1, 40, -25, -61, -17]",[1],11332354185
"[1, -25, -21, 41, 43]",[1],-4700350107
"[1, 19, 4, -10, 40]",[1],-5397048400
"[1, 47, -19, -21, 13]",[1],-8121794171
"[1, 33, -33, -56, -58]",[1],-178656081844
"[1, -52, 55, 34, -16]",[1],79147300448
"[1, 57, -58, -4, 35]",[1],-258319528323
"[1, 50, -48, 7, -42]",[1],-344206415147
"[1, 36, 1, -60, -16]",[1],29612040896
"[1, -17, 26, -15, -18]",[1],-584769663
"[1, 11, 46, -52, 54]",[1],3985160468
"[1, -23, -52, -13, 46]",[1],-15817596975
"[1, -1, -31, 48, -31]",[1],-183425951
"[1, 40, 56, -25, 41]",[1],-184288032571
"[1, 45, -31, -53, -8]",[1],31247295700
"[1, -11, 19, -56, -10]",[1],-639728084
"[1, -28, 34, -7, 48]",[1],-31025223307
"[1, 42, -11, 61, -32]",[1],-127565851015
"[1, 51, 23, -5, -24]",[1],-90898864268
"[1, 64, -24, 9, 14]",[1],-103611333883
"[1, -56, -6, 56, 33]",[1],-133535547392
"[1, 33, 22, -2, -42]",[1],-47620948684
"[1, -29, -34, -7, -6]",[1],-1005908367
"[1, -25, -53, -38, -24]",[1],-3387677228
"[1, 55, -57, 14, -36]",[1],-346356502556
"[1, -37, 48, -30, 26]",[1],-15089296396
"[1, 32, -16, -16, -47]",[1],-75315318528
"[1, 17, 9, -5, 62]",[1],-7401231792
"[1, 45, -30, -30, 29]",[1],-36211834291
"[1, 64, 55, 59, -2]",[1],-187063260583
"[1, -46, -18, 41, 64]",[1],-399775717107
"[1, 8, -25, 52, 15]",[1],-1325791056
"[1, 13, 35, -16, -56]",[1],170591328
"[1, -44, 18, 53, -22]",[1],36096985989
"[1, 58, 38, -23, -35]",[1],-213221968923
"[1, -62, 24, 27, -19]",[1],-63784145875
"[1, -9, 57, -31, -30]",[1],-2295665712
"[1, -20, 2, 53, -7]",[1],4398148133
"[1, 45, -20, 40, -48]",[1],-228886442752
"[1, -56, -4, 59, 8]",[1],133347205973
"[1, -25, -13, -7, -16]",[1],-2676038576
"[1, -9, -54, 5, 11]",[1],2091581672
"[1, 32, 18, 46, -56]",[1],-116287575088
"[1, 34, -64, -53, -25]",[1],-94690722851
"[1, 14, -37, 52, 45]",[1],-12127193808
"[1, -29, -53, -5, 54]",[1],-49630091296
"[1, 51, -5, -61, -48]",[1],-334876795372
"[1, 24, -10, -48, -31]",[1],-6336409600
"[1, -8, -62, -2, -19]",[1],-5957302448
"[1, 2, -24, 27, 17]",[1],-10172659
"[1, 32, 5, 63, 25]",[1],-45860255471
"[1, 36, 44, -39, 54]",[1],-182380133403
"[1, 14, -3, 31, -45]",[1],-2549605487
"[1, 14, 35, 47, 56]",[1],-322851191
"[1, -24, 4, 22, 63]",[1],-34644439216
"[1, 52, -13, -64, -13]",[1],90657232496
"[1, 6, 9, -41, -20]",[1],-105873575
"[1, -22, 62, 37, -57]",[1],17603825349
"[1, -7, 52, 45, 36]",[1],4256676657
"[1, -63, 23, 3, -61]",[1],-1503892000939
"[1, 23, -55, -44, 55]",[1],43153307505
"[1, -39, -34, -61, -5]",[1],-43153032824
"[1, 38, -50, -34, 54]",[2],-31945620400
"[1, 63, 63, -43, 19]",[1],-325986318059
"[1, -40, 24, -39, -36]",[1],-128713849659
"[1, 1, 36, 7, 42]",[1],825369881
"[1, 47, -43, -13, 24]",[1],-36761421392
"[1, -34, -27, 10, -42]",[1],-84367963472
"[1, 60, -23, 13, -17]",[1],-88919435047
"[1, -8, -33, -19, 48]",[1],-938316695
"[1, -5, -53, -28, -34]",[1],-3715170868
"[1, -27, 1, -31, -26]",[1],-12275437996
"[1, -35, -50, -10, -48]",[1],-126687760352
"[1, 27, -52, -23, -14]",[1],-16432429175
"[1, 18, 28, 28, 46]",[1],-2273886400
"[1, 33, 52, -55, -60]",[1],56775868145
"[1, -11, 30, -36, 13]",[1],-804083
"[1, 57, -48, 52, -49]",[1],-466802421115
"[1, 7, -36, 36, -58]",[1],-1537999564
"[1, 59, 62, -61, 16]",[1],-114373224783
"[1, -4, 54, -36, -64]",[1],-8552190208
"[1, 49, 17, -35, 17]",[1],-44653746923
"[1, 37, 2, 0, -64]",[1],-205718693888
"[1, -53, -2, 7, -55]",[1],-648554224532
"[1, 57, 7, 43, -33]",[1],-396986699443
"[1, 63, -12, -53, 31]",[1],-173816646548
"[1, 1, 62, -47, -5]",[1],-3704350800
"[1, 35, -22, -51, -62]",[1],-203330208887
"[1, -12, -34, 61, 20]",[1],6655388229
"[1, -2, 33, -11, -9]",[1],-180005143
"[1, -15, 49, 6, -64]",[1],548444852
"[1, -29, 2, -26, 13]",[1],-4665291891
"[1, -45, 22, 54, -35]",[1],-1478386179
"[1, 20, 12, 33, 33]",[1],-3545743707
"[1, 50, -28, 54, 6]",[1],-103803287856
"[1, -9, 27, 21, -35]",[1],-191774723
"[1, 45, -12, 28, -15]",[1],-25322635179
"[1, 43, 55, 45, -13]",[1],-54269229555
"[1, 8, -1, 38, 35]",[1],-423710384
"[1, -43, 26, -4, -17]",[1],-24996797211
"[1, 34, -42, -16, -53]",[1],-169909961008
"[1, -45, 34, 64, -61]",[1],-55412078819
"[1, -36, 46, -4, 59]",[1],-146804013056
"[1, -47, 37, -62, 28]",[1],-77148528124
"[1, -11, 18, 11, 36]",[1],-204565055
"[1, -10, -35, 58, -37]",[1],-2717636800
"[1, 40, 13, 16, 27]",[1],-43435036624
"[1, 5, -46, 56, 39]",[1],-179125979
"[1, 62, 16, -34, 1]",[2],35083521344
"[1, 18, 18, 47, -26]",[1],-4881816419
"[1, 4, 42, -18, -3]",[1],-275747760
"[1, -39, 1, -58, -61]",[1],-281666105903
"[1, 17, -54, 42, 42]",[1],-11754771084
"[1, 52, -52, -64, 38]",[2],284106300416
"[1, 38, -26, -44, -62]",[1],-295136747968
"[1, -3, 48, 11, -22]",[1],-2095465999
"[1, 40, -22, -19, 27]",[1],-36248687979
"[1, -37, -9, -61, 41]",[1],-158478409211
"[1, 1, 8, 50, -7]",[1],-175872307
"[1, -2, 4, 57, 33]",[1],-210516147
"[1, -37, 40, 50, 59]",[1],-233696156843
"[1, -38, 30, 58, -52]",[2],-2732620208
"[1, -13, -28, -5, -34]",[1],-2323854343
"[1, 52, -3, -39, 43]",[1],-321216079415
"[1, -20, -38, 39, -7]",[1],649978677
"[1, -6, 63, 34, -56]",[1],-17693999024
"[1, -51, -18, -24, 56]",[1],-658496459200
"[1, 45, 32, 23, -19]",[1],-56346767208
"[1, 29, 47, -30, 61]",[1],-91831208951
"[1, -7, -40, 28, -47]",[1],-4571939259
"[1, 8, 8, 62, 28]",[1],-571284912
"[1, 0, -9, 9, 56]",[1],12502697
"[1, 39, -20, 53, -62]",[1],-221371191943
"[1, 57, 32, 29, -20]",[1],-173524076663
"[1, -55, 54, -14, -56]",[1],-720323562784
"[1, -10, 10, -3, 25]",[1],-84668587
"[1, 13, -44, 26, 53]",[1],-5115753451
"[1, 52, -29, 11, 17]",[1],-70620314719
"[1, -54, 20, -24, -44]",[1],-490282894080
"[1, 29, 11, 3, -20]",[1],-7309725632
"[1, -35, -5, 23, -53]",[1],-118364386339
"[1, -55, -7, 48, 31]",[1],-135030476471
"[1, -44, -17, -39, 64]",[1],-521997189199
"[1, 59, -21, -25, 18]",[1],-57201823264
"[1, -63, -48, -41, 23]",[1],-470101910476
"[1, -33, -10, 15, -48]",[1],-81674576175
"[1, -62, -6, 30, 55]",[1],-1148007266240
"[1, -3, 50, 26, -1]",[2],-496226907
"[1, 46, 18, -28, 57]",[1],-417117040304
"[1, -24, 11, 25, -27]",[1],-3179306711
"[1, 38, -4, 34, 26]",[1],-51331596976
"[1, 5, 43, -40, 57]",[1],3813142217
"[1, -4, -8, 17, 45]",[1],-4512763
"[1, -16, -61, 12, -52]",[1],-41070492416
"[1, -42, -26, 4, 53]",[1],-239845609520
"[1, -64, -60, 2, -27]",[1],-473706697648
"[1, 53, 44, -40, 6]",[1],4677483892
"[1, 59, -16, -15, -21]",[1],-164850171180
"[1, 6, -52, -46, 64]",[1],11680857808
"[1, -50, 43, -41, -57]",[1],-690478426927
"[1, 46, 12, 19, 34]",[1],-125608179627
"[1, 10, 12, -13, -64]",[1],-339296283
"[1, 25, -54, -45, -15]",[1],-12521531340
"[1, -42, -1, -17, 2]",[1],-1850704503
"[1, -28, -53, -33, 23]",[1],-20664061839
"[1, 35, 62, -43, -63]",[1],58065927316
"[1, 56, 42, -58, -8]",[1],195667539408
"[1, -64, -62, -49, 62]",[1],-2674620672443
"[1, 46, -49, -3, 37]",[1],-135489745079
"[1, 17, -47, -43, -40]",[1],-22031203232
"[1, -60, -39, 36, 57]",[1],-777261798000
"[1, -22, -22, 48, 28]",[1],7225932544
"[1, 13, -60, -56, 27]",[1],24477536237
"[1, -49, -23, 43, 63]",[1],-463415858411
"[1, 26, 33, -40, -31]",[1],8196684304
"[1, -46, 46, 17, -35]",[1],-58466475451
"[1, 8, -56, 58, -23]",[1],-467985328
"[1, -19, 12, -11, 55]",[1],-8275490212
"[1, -9, 5, 38, 9]",[1],43569025
"[1, -1, 60, 62, 49]",[1],7626451725
"[1, -25, 51, -30, -14]",[1],-2123368376
"[1, 2, -49, -63, 16]",[1],3301542697
"[1, 64, -56, 50, 39]",[1],-1277605922480
"[1, -8, 43, -25, -50]",[1],-991055575
"[1, -27, -53, 45, 32]",[1],47182881716
"[1, -26, -57, 5, 63]",[1],-22417065527
"[1, -59, 8, 41, -43]",[1],-487030563568
"[1, -62, -52, -19, -18]",[1],-101705779275
"[1, 25, -41, 15, -50]",[1],-35915449900
"[1, -17, 15, -50, 44]",[1],-3273917468
"[1, -8, -18, -22, 30]",[1],-538439216
"[1, -44, -31, 2, 60]",[1],-374908434048
"[1, 38, -60, -37, 46]",[1],60868284597
"[1, 57, 22, -29, 52]",[1],-838308309799
"[1, 51, -15, 43, -48]",[1],-401454511632
"[1, -42, 8, -49, 43]",[1],-165457185491
"[1, 0, 58, 46, 23]",[1],2573957968
"[1, 41, -7, 49, -41]",[1],-146008981827
"[1, 64, -63, 51, 30]",[1],-904239963567
"[1, 26, 18, 48, 62]",[1],-34389667264
"[1, 12, 9, -7, -13]",[1],-38383159
"[1, -30, -49, 63, -60]",[1],-197587264623
"[1, -11, 26, -56, 16]",[1],-139584000
"[1, 57, 62, 21, -10]",[1],-37927387543
"[1, -44, 22, 9, 50]",[1],-255671041707
"[1, 27, 62, -6, 16]",[1],-10692796896
"[1, 54, -15, 1, 41]",[1],-396700822903
"[1, 48, 16, 28, 61]",[1],-473634477568
"[1, -61, -16, 31, -47]",[1],-914432256432
"[1, 35, -57, 8, -53]",[1],-177701788791
"[1, 38, 61, -25, -16]",[1],31322137465
"[1, -13, -13, -29, -15]",[1],-235553523
"[1, 2, 54, 63, -9]",[1],-3649282875
"[1, 54, 38, 21, -17]",[1],-91412093259
