coefficients,signature,discriminant
"[1, 15, 16, 0, -6]",[2],-15953100
"[1, -6, 10, 9, -11]",[1],-1132875
"[1, 4, 9, 11, -8]","[1, 1]",-779719
"[1, 6, -11, -16, -11]",[1],-19370416
"[1, 4, -13, 13, 6]",[1],-7654223
"[1, 8, 13, 7, 3]",[1],-80447
"[1, 16, 8, 7, -6]",[1],-76866875
"[1, -9, 4, -7, -14]",[1],-33686359
"[1, 15, -3, 11, -3]",[1],-25722171
"[1, 15, -11, 16, 5]",[1],-167157863
"[1, -2, -14, -11, -3]",[1],-166699
"[1, 16, 15, 12, -10]",[1],-216118624
"[1, -6, 3, -14, 8]",[1],-3555184
"[1, 2, -11, 11, -13]","[1, 0]",-3097559
"[1, -11, -2, 10, -8]",[1],-24177184
"[1, -12, 8, -7, 4]",[1],-3782267
"[1, -14, -16, 15, 3]",[1],109831821
"[1, 2, -10, -2, 13]",[2],168192
"[1, 7, -13, 16, 15]",[1],-90775343
"[1, -9, -6, -9, 4]",[2],-10807583
"[1, -3, 7, 2, 3]",[1],156281
"[1, 10, 1, -16, 8]",[1],-3506176
"[1, 9, -8, 8, 4]",[1],-10794928
"[1, -5, 16, -8, -12]",[1],-3618352
"[1, 7, -16, -15, -5]",[1],-12708860
"[1, -3, -2, 10, 14]",[1],546484
"[1, -7, -8, -6, -5]",[2],-1844923
"[1, 7, 11, 11, -11]",[1],-4202451
"[1, -12, -4, -10, -7]",[1],-30099504
"[1, 10, 15, -8, -6]",[1],5608832
"[1, 11, -5, 3, 4]",[2],-9467500
"[1, -15, -16, 11, -12]",[1],-460171967
"[1, -5, 7, 3, -7]",[3],-16827
"[1, -14, -6, -4, -15]",[1],-258640304
"[1, 8, 6, -14, -15]",[1],-1129136
"[1, 6, -12, 10, -12]",[1],-10714032
"[1, 3, -6, -16, -11]",[1],-446963
"[1, -7, -2, -7, 2]",[1],-1221695
"[1, 7, 7, 6, 8]",[1],-1145580
"[1, 4, -1, 0, -16]",[1],-3441920
"[1, 8, 15, 11, -7]",[1],-1792247
"[1, -14, -13, 5, 11]",[1],-98878351
"[1, -11, 9, 11, 2]",[1],718416
"[1, 11, -10, -11, 13]",[1],-30844764
"[1, -1, -11, -11, 6]",[1],-1010432
"[1, 10, -10, -2, 12]",[1],-47499824
"[1, -13, 16, 2, 15]",[1],-127858915
"[1, -7, -7, -14, -13]",[1],-15784135
"[1, -5, -5, -14, 8]",[1],-10153580
"[1, -2, -16, -12, 7]",[2],497872
"[1, -2, 6, 11, 8]",[1],954909
"[1, -10, -10, 0, 9]",[1],-29344176
"[1, -12, 16, 4, 16]",[1],-99556096
"[1, -3, -14, -9, 16]",[1],-10702071
"[1, 10, 12, -2, 4]",[1],-3954096
"[1, -9, 13, -9, 8]",[1],-1871776
"[1, -1, 1, 4, 4]",[1],30512
"[1, 0, -5, -2, -3]",[1],-55504
"[1, 13, -2, -5, -9]",[1],-67969096
"[1, -6, 8, -6, -4]",[1],-291376
"[1, -10, -14, -2, -12]",[1],-83058992
"[1, 15, 1, 5, -11]",[1],-168169075
"[1, 10, -6, 14, -2]",[1],-11465392
"[1, -3, -11, -15, -2]",[1],-1253196
"[1, 5, -5, 10, -12]",[2],-5091068
"[1, -11, -7, 0, 8]",[1],-31740512
"[1, 4, -8, -9, -5]",[1],-1341787
"[1, 9, -5, -3, 13]",[1],-34998867
"[1, -9, -9, -6, 8]",[1],-26142412
"[1, 16, 0, -2, 16]",[1],-450331056
"[1, 11, -10, -8, -14]",[1],-150635628
"[1, -2, -13, -1, 12]",[1],1676361
"[1, 4, -7, -13, 11]",[1],1272089
"[1, -8, -12, 5, -9]",[1],-33731051
"[1, 4, -6, -4, 6]",[4],-128768
"[1, -8, 16, 5, -7]",[1],-469099
"[1, 14, 16, -2, 16]",[1],-206343856
"[1, 9, 16, -3, -6]",[2],1372953
"[1, -7, 5, 4, -8]",[2],-1229328
"[1, -3, 1, -5, -6]",[1],-239920
"[1, -8, 8, 1, -6]",[1],-1033883
"[1, -12, -1, 8, 5]",[2],-9514224
"[1, -5, -11, -3, 14]",[1],-12081840
"[1, -12, 12, 15, 9]",[1],-43326171
"[1, 13, -3, 7, 6]",[1],-39928576
"[1, 2, -16, 0, 1]",[2],1071952
"[1, -1, -7, 1, -16]",[1],-3553612
"[1, -6, -6, -4, -15]",[1],-15960240
"[1, -6, -13, 8, 5]",[2],7629552
"[1, 2, -15, 12, -5]",[1],-1026608
"[1, 8, -15, 2, 12]",[1],-26709376
"[1, -11, -14, 9, 7]",[1],21043616
"[1, -1, -7, -12, 4]",[1],-1336400
"[1, 4, -7, -4, -11]",[2],-4954032
"[1, 13, 9, 8, -2]",[1],-8781412
"[1, 7, 10, -7, -8]",[1],196649
"[1, -8, -1, -10, 16]",[1],-38459808
"[1, 5, 3, -2, -5]",[1],-129919
"[1, -5, 7, -3, -1]","[4, 2]",-1371
"[1, -6, 8, 3, -9]",[1],-36963
"[1, -2, 16, 7, 5]",[1],5322301
"[1, -6, 2, 3, 12]",[1],-2877027
"[1, 16, -13, 6, -13]","[1, 0]",-331832048
"[1, 10, 6, 10, 1]",[2],-2370816
"[1, 2, 11, 1, -14]",[2],-5415111
"[1, -7, -8, -2, 3]",[1],-1212299
"[1, 16, -4, -10, -13]",[1],-341137072
"[1, 13, -5, -9, -2]",[1],33428
"[1, -13, 10, 0, 4]",[1],-10697008
"[1, 4, 12, 15, -4]","[2, 1]",-933691
"[1, 14, -3, 7, -2]",[1],-6238471
"[1, 11, 9, 6, 4]",[1],-2165468
"[1, 6, 9, -3, -6]",[2],-17631
"[1, -3, 12, -5, -13]",[1],-4176364
"[1, 3, 5, -16, -1]",[2],-2726487
"[1, 3, -15, 13, 2]","[1, 0]",-872752
"[1, 2, 3, 5, -15]",[1],-1363135
"[1, -14, 14, 15, 1]","[2, 1]",20890357
"[1, -12, -11, 1, -5]",[1],-27312631
"[1, -4, -8, 10, 10]",[2],1244240
"[1, 12, -11, 7, 11]",[1],-126563735
"[1, 7, -12, 13, 4]","[0, 1]",-14427639
"[1, -2, 4, -6, -15]",[1],-1605312
"[1, -7, 15, 10, -12]",[2],-5811836
"[1, 12, 15, -9, -5]",[1],13996561
"[1, 4, 13, -6, 7]",[1],4286192
"[1, 11, 13, 1, 15]",[1],-49085771
"[1, 10, -13, 15, 10]",[1],-115076015
"[1, -6, -13, -15, -12]",[1],-6407175
"[1, -10, 16, -4, -12]",[1],-9143296
"[1, 0, 16, -16, -8]",[1],-21299200
"[1, -12, 13, 2, -14]",[1],-42802528
"[1, 2, 10, 12, -2]",[1],-908224
"[1, -2, 0, 14, 13]",[1],387392
"[1, -14, -4, 12, -7]",[1],-51041840
"[1, 8, 3, -11, 7]",[1],-3076807
"[1, -9, -5, -2, -4]",[1],-3424316
"[1, 2, 0, -3, 10]",[1],324517
"[1, -14, 7, -9, -12]",[1],-160450767
"[1, -1, 8, 9, -15]",[1],-5521656
"[1, -15, -1, -15, -3]",[1],-56985987
"[1, 7, 2, -13, 5]",[3],236684
"[1, 15, 10, -12, -10]",[1],-15830572
"[1, -10, 5, 8, 7]",[1],-11559984
"[1, 16, -14, 14, -1]",[2],-32192176
"[1, -5, 7, 16, 2]",[2],-1697156
"[1, -15, -2, 7, 1]",[2],4196084
"[1, -9, -10, 0, 13]",[1],-44958771
"[1, -3, -9, 10, 12]",[1],1285092
"[1, -1, -1, -16, -16]",[2],-3130688
"[1, 16, -10, -13, 2]",[1],61971797
"[1, 3, 15, 1, -9]",[1],-6974451
"[1, -12, -11, 14, -6]",[1],-40535008
"[1, -8, -14, -7, -7]",[1],-9819355
"[1, 5, -3, -16, 3]",[2],1417217
"[1, 5, 16, -9, -10]",[1],-14377911
"[1, 3, 11, 16, 3]",[1],-373031
"[1, 10, -7, 0, -8]",[1],-25668608
"[1, 10, 2, 5, -5]",[1],-7543755
"[1, -14, -12, -12, 16]",[1],-508326656
"[1, -8, -8, -1, 2]","[0, 1]",-610459
"[1, 5, -9, -15, 1]",[2],4763389
"[1, -10, -13, 16, 11]",[1],49606064
"[1, 7, -1, 1, -14]",[1],-14984076
"[1, 6, 4, 8, 10]",[2],-1798336
"[1, -6, -12, -11, 3]",[1],-5738931
"[1, 2, -9, 3, 16]",[1],-2329007
"[1, -4, 7, 0, -15]",[1],-448560
"[1, 14, -14, -16, 8]",[1],112089088
"[1, -12, -13, -5, -10]",[1],-75129855
"[1, -6, -11, 10, -2]",[1],-144784
"[1, 2, -13, -4, 1]",[2],726192
"[1, 11, 0, -16, 2]",[1],18221908
"[1, -7, 1, -14, 15]",[1],-20109071
"[1, 4, 16, -11, 10]",[1],15264149
"[1, -5, -13, -3, -1]",[2],-386531
"[1, -9, 12, -14, -13]",[1],-26810203
"[1, -16, 10, 12, 6]",[1],-72758016
"[1, 1, 12, -12, 10]","[0, 1]",3997300
"[1, 6, -12, 10, -1]",[2],-576256
"[1, -6, -5, -13, -3]","[0, 1]",-2721127
"[1, 13, 9, 11, 6]",[1],-13360064
"[1, 0, 5, -2, 1]",[2],7504
"[1, 8, 0, -13, 16]",[2],-19461195
"[1, -16, 3, 9, -3]",[1],2624697
"[1, 3, -3, -16, 6]",[1],-873828
"[1, 5, 3, 12, 16]",[1],-3459056
"[1, -13, 16, 0, 6]",[1],-25190028
"[1, 11, -8, -6, -2]",[1],-3780556
"[1, -9, -7, -9, -3]",[1],-1882443
"[1, -9, 2, 12, 15]",[1],-29901963
"[1, -7, -8, -5, 6]",[1],-6810743
"[1, 6, -16, 13, 16]",[1],-62602859
"[1, 2, 10, 15, 1]",[2],-838651
"[1, 3, -1, 3, 11]",[1],-354715
"[1, -13, -14, -15, -3]",[1],-14013468
"[1, -10, -10, 3, -9]",[1],-45905211
"[1, 13, -3, -2, 2]",[1],-2737688
"[1, 16, -4, 13, -15]",[1],-414370571
"[1, -3, 2, -8, -4]",[1],-262320
"[1, 10, -15, 8, -8]",[1],-22365184
"[1, 0, 11, -6, 8]",[1],1243424
"[1, -12, -2, 7, -6]",[1],-21122059
"[1, -9, -8, -6, -4]",[1],-2389600
"[1, 6, -3, -6, 3]",[4],74304
"[1, 9, 12, -5, -4]",[1],1319369
"[1, 5, -8, -16, 11]",[2],5134189
"[1, 13, 2, 14, -12]",[1],-144144720
"[1, 11, 8, -13, -1]",[2],10041100
"[1, -1, -11, -3, -15]",[1],-7734051
"[1, 15, 16, -9, 3]",[1],-23468676
"[1, 1, -9, 7, -6]",[1],-485068
"[1, -8, 7, 16, 9]",[1],-2902000
"[1, -1, 8, -2, 16]",[1],63792
"[1, 5, -10, -8, -7]",[1],-6515035
"[1, 0, -3, 12, -4]",[1],-335488
"[1, -10, -13, 9, -12]",[1],-113880543
"[1, 7, 3, 14, 15]",[1],-13974575
"[1, 14, 14, 14, -4]",[1],-48331952
"[1, -11, -10, -16, 3]",[1],-48558723
"[1, 13, 9, -13, 13]",[1],-123620107
"[1, -2, 12, 2, 7]",[1],1985792
"[1, 4, -1, 14, 15]",[1],-6604464
"[1, -6, 11, 2, 13]",[1],3073792
"[1, 2, 16, -16, -11]",[1],-34466608
"[1, -9, 1, 8, -8]",[1],-7569760
"[1, -5, -12, -9, -1]",[2],-155956
"[1, -16, -9, 14, 7]",[2],31658256
"[1, -11, -15, 15, -4]",[1],-15307276
"[1, 5, 1, 16, 5]",[1],-3990631
"[1, 11, 2, 11, 14]",[1],-75456719
"[1, -15, -1, 16, -8]",[1],-36929888
"[1, 6, 11, -11, -2]",[1],-1621967
"[1, 2, 2, -2, 10]",[1],371664
"[1, -1, -4, 13, -3]",[1],-337224
"[1, 14, 1, 0, 7]",[1],-49365232
"[1, 1, -8, 6, -14]",[1],-2676268
"[1, -16, -12, 13, 4]",[1],76975925
"[1, -12, 10, -2, 4]",[2],-5833648
"[1, -2, -2, 16, -2]",[1],-1187776
"[1, 4, 5, 11, -8]",[1],-1273527
"[1, -16, 1, -16, 4]",[1],-92920768
"[1, -8, 5, -13, -15]",[1],-30482223
"[1, 12, 0, 10, 15]",[1],-138769200
"[1, 15, -2, 2, 11]",[1],-176528531
"[1, 10, 2, -5, -12]","[1, 0]",-31322243
"[1, -15, 16, 10, -6]",[1],37430900
"[1, 14, 14, 15, 13]",[2],-64821179
"[1, -9, -4, -2, 9]",[1],-19376867
"[1, 3, -10, 8, -1]",[3],-31083
"[1, -14, 7, 14, 14]",[1],-192568432
"[1, -14, 5, -4, -11]",[1],-119602800
"[1, -2, -4, 12, -5]",[1],-27824
"[1, 13, -1, -10, 8]",[1],-38095276
"[1, 9, -12, -5, -1]",[3],-1414156
"[1, 6, 11, 2, 7]",[1],415936
"[1, -2, 4, 6, 13]",[1],1308992
"[1, 5, 11, -3, -4]",[1],-630668
"[1, 0, -15, 7, -8]",[1],-7010879
"[1, -16, 3, 12, -3]",[1],20063376
"[1, -15, 14, -4, 16]",[1],-232349888
"[1, 2, -13, 10, -15]",[1],-8401920
"[1, -15, 9, -2, -8]",[1],-72790700
"[1, 0, 1, 13, -8]",[1],-1105903
"[1, 14, -6, 2, 11]",[1],-152337344
"[1, -12, -14, -3, -6]",[1],-33521883
"[1, -13, -5, -8, 13]",[1],-182629519
"[1, -5, -5, 8, -5]",[1],-1028167
"[1, 5, 6, 6, 11]",[2],-153283
"[1, 15, -9, 1, 15]",[1],-373551291
"[1, 6, 10, 12, -6]",[1],-1148352
"[1, 9, 0, -14, 9]",[1],-6095763
"[1, 12, 8, -11, 8]",[1],-34660971
"[1, -13, 7, 13, 4]",[1],-5595184
"[1, 14, -11, 11, 13]",[1],-334796287
"[1, -6, -12, -3, -16]",[1],-34939291
"[1, -7, 0, 11, -2]","[0, 1]",1299753
"[1, 10, -6, -2, 10]",[1],-31653936
"[1, 2, 11, 13, 5]",[1],105761
"[1, 15, 14, 9, 3]",[1],-2041512
"[1, -13, -11, -2, 12]",[1],-152065244
"[1, 11, -5, 0, 2]",[1],-1799460
"[1, 8, 14, -15, 7]",[1],1563973
"[1, 3, -9, 6, -15]",[2],-6218991
"[1, -6, 6, 11, 11]",[1],807125
"[1, 3, 5, -8, 13]","[0, 1]",2311657
"[1, -16, 11, 8, 10]",[1],-190680672
"[1, 15, -8, 1, -8]",[2],-104595991
"[1, 8, 2, -2, -5]",[1],-2087856
"[1, 2, -2, 5, 12]",[1],-309283
"[1, -2, -4, -13, -9]",[1],-848787
"[1, 4, -6, -5, -16]",[1],-8091995
"[1, 10, 12, 1, -12]",[1],-14274283
"[1, 7, -5, 14, -8]",[1],-7800172
"[1, 0, 5, -14, 10]",[1],311968
"[1, -5, -13, -13, -14]","[1, 0]",-9172368
"[1, 16, 14, 2, 16]",[1],-337844016
"[1, -4, -8, 1, -4]",[1],-1043803
"[1, 9, -11, 0, -6]",[1],-15602100
"[1, -7, 13, -5, 5]",[3],-30955
"[1, 1, -8, -8, -3]",[1],-83827
"[1, 10, 10, -5, 9]",[1],-16341451
"[1, -5, -3, 6, -11]",[1],-3485111
"[1, -7, 2, 10, 2]",[1],511316
"[1, 7, 7, -5, 13]",[1],-3068347
"[1, -8, -10, 4, 1]",[3],1185024
"[1, 10, -11, -15, 10]",[1],28455785
"[1, -3, -4, -6, -1]",[2],-52723
"[1, -2, 8, -2, 12]",[1],272080
"[1, -8, -4, 7, 6]",[1],-2222843
"[1, 7, -4, 16, 14]",[1],-41763116
"[1, -6, 7, -2, -5]",[1],-211648
"[1, -4, 7, 13, -2]","[2, 1]",-1904911
"[1, -12, 8, 6, 16]",[1],-118520496
"[1, -8, 14, 15, 15]",[1],7028805
"[1, -5, 6, 0, 13]",[1],570973
"[1, -10, 0, 4, 4]",[2],-3970048
"[1, 13, -15, 16, -5]","[0, 1, 0]",-14326335
"[1, 11, -11, -13, -3]",[1],-1992019
"[1, -13, 8, 9, -1]",[2],7530052
"[1, 12, -3, 3, -4]",[1],-9089671
"[1, 9, 3, 0, 10]",[1],-14149220
"[1, -1, -8, -16, -1]",[3],-1534619
"[1, 9, 0, 11, 11]",[1],-28317388
"[1, -16, 10, -14, 3]",[1],-24020144
"[1, -6, -4, -10, -14]",[2],-11592368
"[1, 0, 9, -11, -4]",[1],-1977583
"[1, 8, 9, 5, 11]",[1],-4179263
"[1, -13, -1, 11, 1]",[3],11173029
"[1, 3, 4, -4, -5]","[3, 0]",-54931
"[1, -10, 15, -6, -16]",[1],-26084848
"[1, -8, 6, 15, 7]",[1],-1638203
"[1, 13, -6, -15, 15]",[1],-105541920
"[1, 16, -5, -7, 8]",[1],-94697767
"[1, -4, 15, 12, 7]",[1],7908592
"[1, -12, 5, -12, -8]",[1],-53456832
"[1, -8, -4, 16, 5]","[1, 0]",8856832
"[1, -9, 2, -1, 13]",[1],-25543076
"[1, -1, 0, 6, 7]","[1, 0]",107293
"[1, 2, 3, 1, -13]","[1, 1]",-606447
"[1, -11, -16, 16, -15]",[1],-287062475
"[1, -4, 2, -16, -3]",[1],-2558720
"[1, 9, -11, -14, -9]",[1],-40906783
"[1, -11, 16, 14, -7]",[1],21645533
"[1, 12, 3, -10, -5]",[2],-1292720
"[1, -15, 5, -13, -12]",[1],-246592460
"[1, -13, 7, -13, -5]",[1],-45040651
"[1, -8, -8, 11, 11]",[2],-2305963
"[1, 0, 9, 3, -8]",[2],-1756175
"[1, 4, -2, -3, 16]",[1],-1303291
"[1, -1, -14, 8, 2]",[1],1882516
"[1, -7, 10, -2, -4]",[1],-90448
"[1, 9, -8, 10, -6]",[1],-5809996
"[1, -7, 2, 3, -8]",[2],-2868503
"[1, 5, -9, 4, -5]",[1],-1351471
"[1, -5, 13, 2, -6]",[1],-1636856
"[1, 16, 1, 2, 2]",[1],-6805024
"[1, 2, -7, 10, -16]",[1],-2812816
"[1, 14, 14, 15, 15]",[2],-92676075
"[1, 15, 5, -6, -3]",[1],-2647119
"[1, 2, -15, -2, 1]",[2],956480
"[1, -4, 8, 11, -9]",[2],-2737931
"[1, -4, 6, -8, -9]",[1],-709376
"[1, -16, 2, -7, 7]",[1],-83029947
"[1, 8, -7, -8, 3]",[1],2640048
"[1, 3, -16, 4, -3]",[1],-2943299
"[1, -16, 2, -15, -16]",[1],-531123131
"[1, -16, -4, -7, -3]",[1],-16612859
"[1, -11, -12, 12, -2]","[0, 1]",2287444
"[1, -14, -9, 10, 5]",[2],11925760
"[1, -12, 11, 9, -12]",[1],-13257471
"[1, 16, 13, 3, -16]",[1],-346267551
"[1, -7, 16, 2, -10]",[1],-1907564
"[1, -12, 11, 12, 7]",[1],-28536336
"[1, 13, 1, 6, 15]",[1],-169457751
"[1, -8, -7, -12, 15]",[1],-67654608
"[1, -12, 0, 16, -12]",[1],-46559232
"[1, -7, 5, -8, -12]",[1],-8923008
"[1, -16, 13, 3, -15]",[1],-233069823
"[1, -7, 3, -13, -16]",[1],-23005184
"[1, -13, 6, -7, -9]",[1],-66348472
"[1, -4, -8, -16, -6]",[1],-1917952
"[1, -16, -9, 5, 6]","[0, 1]",-44762503
"[1, -11, -7, 13, -16]",[1],-155277200
"[1, 9, -9, 14, -3]",[1],-6605199
"[1, -9, -6, -5, 14]",[1],-57268255
"[1, 5, 9, 13, 1]",[2],-179923
"[1, 14, -3, 4, -12]",[1],-156803072
"[1, -2, 5, -15, -14]",[1],-4551791
"[1, -1, -8, -13, 13]",[1],-4737616
"[1, 1, -8, 6, -6]","[0, 1]",-390924
"[1, 14, 11, -14, 9]",[1],-89753856
"[1, 4, 7, -11, -16]",[2],-2298239
"[1, -15, -13, -9, 8]",[1],-180211888
"[1, -16, -1, 14, 8]",[1],-62193440
"[1, -12, -9, 12, 9]",[3],-1481328
"[1, 2, 7, -4, -9]",[2],-1002448
"[1, 9, -10, 5, 4]",[1],-7629623
"[1, -14, 12, 15, -9]","[0, 1]",41601789
"[1, 12, -2, -14, 7]",[1],-3662512
"[1, -2, 4, 11, 5]","[2, 1]",24029
"[1, 1, -6, 10, 1]",[2],-394443
"[1, -12, 13, 15, 9]",[1],-44218791
"[1, -2, -6, -5, 4]","[0, 1]",-297459
"[1, -10, 10, 3, -14]",[1],-19212931
"[1, -10, -8, -8, -8]",[1],-17419264
"[1, -11, -10, 4, -4]",[1],-16159280
"[1, 5, -8, -9, 16]",[1],-3063031
"[1, 13, 0, -1, 10]",[2],-76610479
"[1, -9, -8, 4, -7]",[1],-18690731
"[1, -15, -11, -7, 13]",[1],-358089571
"[1, 11, 7, -10, -2]",[1],5778200
"[1, 15, -15, 8, 11]",[1],-299220511
"[1, 5, -6, -16, -12]",[1],-4242352
"[1, -9, 15, 8, 13]",[1],-7812527
"[1, 3, 13, 2, 7]",[1],1881737
"[1, -12, 12, 9, -8]",[1],5870821
"[1, -1, -11, -4, -8]",[1],-2604304
"[1, -9, 5, -5, -13]",[1],-25661355
"[1, 4, 11, -10, 10]",[1],5757120
"[1, 15, 12, 5, -3]",[1],-14468328
"[1, -7, 3, -14, -1]",[2],-3975183
"[1, 3, 1, -12, 3]",[1],-375927
"[1, -9, 1, 3, 14]",[1],-31236652
"[1, -10, -14, 11, 3]",[1],25386869
"[1, -1, 14, -14, -8]",[1],-10504224
"[1, -5, -8, -14, -3]",[1],-2036011
"[1, -7, 16, -7, 11]",[1],1376092
"[1, 14, -15, -5, -8]",[1],-158020375
"[1, 3, 10, -11, 7]",[1],2469272
"[1, 9, 3, 12, 5]","[1, 0]",-6841543
"[1, -12, 0, -3, 7]",[2],-27927851
"[1, -8, 2, -14, -6]","[0, 1]",-11198000
"[1, 7, -2, 4, 14]",[1],-16952588
"[1, 0, -8, -7, 11]",[2],-515003
"[1, 1, 11, 7, 15]",[1],772093
"[1, -6, 14, -9, 14]",[1],1216109
"[1, -12, -13, -13, -1]",[3],-11303679
"[1, -6, -13, -14, -12]",[1],-7218416
"[1, 9, -12, 4, 14]",[1],-69077164
"[1, 3, -4, -16, 4]",[1],-576176
"[1, 5, 10, 16, 11]","[3, 0]",-54931
"[1, -12, -15, 4, -1]",[2],-4949392
"[1, -11, -7, -9, 4]",[1],-20475692
"[1, 0, 16, 5, 8]",[1],6456853
"[1, -7, -11, 4, 9]",[1],-2750663
"[1, 7, 0, -9, 9]",[1],-3475872
"[1, 6, -16, 7, -12]",[1],-25636091
"[1, 0, 2, 1, -13]","[2, 1]",-656091
"[1, 6, -3, 3, -5]",[1],-1198175
"[1, 11, 13, -11, -5]","[1, 0]",11752949
"[1, -10, -5, 4, 1]",[2],496304
"[1, 1, -9, 14, 3]","[0, 1]",-1748687
"[1, 1, 11, -14, 14]",[1],5303032
"[1, -8, -11, 14, -3]",[1],1551760
"[1, 16, 13, -14, 12]",[1],-287272768
"[1, -5, -13, -1, 12]",[1],-5035116
"[1, 3, 11, -16, -16]",[2],-19722816
"[1, 10, -6, -3, 5]",[1],-6152251
"[1, -6, -4, -15, 3]",[1],-7762371
"[1, -4, -14, 12, -7]",[1],-9154560
"[1, -9, -2, 14, -2]",[1],6696116
"[1, 7, 7, -1, -12]",[1],-2846636
"[1, -9, -5, -8, 16]",[1],-76574848
"[1, -10, -2, 15, -12]",[1],-30650643
"[1, 7, 2, -10, 4]",[1],-133776
"[1, -6, -11, -9, -7]",[1],-2359927
"[1, 16, -7, 12, 5]",[1],-116697968
"[1, -5, 12, -7, -4]",[1],-114183
"[1, 5, 10, -16, -3]",[1],-5614339
"[1, -15, -14, 13, 3]",[1],80123168
"[1, -7, 12, -15, 6]","[1, 1]",-176823
"[1, 0, 9, -11, -12]",[1],-5825007
"[1, 2, 1, 5, -12]",[1],-767959
"[1, -8, -9, 1, 5]",[1],-2892263
"[1, -15, 1, 15, 14]",[1],-225395200
"[1, -9, 14, 4, -13]",[1],-398499
"[1, 16, -11, 13, 1]",[2],-51308959
"[1, 4, 6, -12, -14]",[4],-1769216
"[1, 9, 16, -11, 12]",[1],-3697879
"[1, 13, -10, -16, 8]",[1],51693632
"[1, 13, -1, 6, 12]",[1],-121673820
"[1, 13, -14, -11, -8]",[1],-133622359
"[1, 12, -13, -15, 8]",[2],63611153
"[1, -16, -2, -10, 12]",[1],-306996784
"[1, 3, 6, -13, -15]",[1],-3659364
"[1, -11, -16, -12, -4]","[0, 1]",-1311536
"[1, -13, -16, -5, 8]",[2],-83213311
"[1, 5, 8, 13, -10]",[1],-2342959
"[1, 15, -5, 14, 9]",[1],-212363983
"[1, -6, -13, 11, 12]",[1],12459745
"[1, -8, 16, 16, -7]",[1],-6776576
"[1, 14, 10, 16, 5]",[1],-24878128
"[1, -6, 2, -15, -16]",[1],-17086051
"[1, 9, 0, -1, 12]",[1],-24820911
"[1, -1, 11, -14, -10]",[2],-7497304
"[1, -7, -6, 8, 9]",[1],-2829451
"[1, -5, 10, 5, 9]",[1],2601124
"[1, -14, 16, 0, 13]",[1],-132064816
"[1, 4, 15, 2, 9]",[1],4370800
"[1, 5, 7, -4, 14]",[1],2305324
"[1, 15, -3, -2, -3]",[1],-14233239
"[1, -9, -2, 13, 15]",[1],-29136568
"[1, 2, 9, 2, 9]",[1],336704
"[1, 0, 0, -6, -14]",[2],-737456
"[1, -7, 9, 1, 13]",[1],-1797403
"[1, -6, 7, 8, -5]",[4],-6928
"[1, -11, 14, -11, 8]",[2],-5020415
"[1, 7, -8, 8, -10]",[1],-9190156
"[1, -12, 3, 4, -4]",[1],-5997568
"[1, -12, -14, 3, 11]",[1],-59669563
"[1, -13, -9, -16, -15]",[1],-171570631
"[1, -4, 10, 12, 8]",[1],3508992
"[1, 0, -10, -12, -12]",[1],-1701120
"[1, -11, -3, 13, -5]",[1],-2410803
"[1, -4, 8, -6, -1]",[2],-7472
"[1, 9, -15, -5, 8]",[1],6802484
"[1, -5, -8, 2, 13]",[1],-5609227
"[1, -5, 16, -10, -16]",[1],-4843600
"[1, 16, -6, 9, -7]",[1],-81335227
"[1, 11, 5, -16, -12]",[2],-4386944
"[1, 2, 3, -12, -10]",[1],-1199488
"[1, -9, 13, 10, -9]",[1],3872057
"[1, 6, -14, 10, -4]",[2],-371888
"[1, 0, -15, -6, -5]",[1],-3962192
"[1, 10, 11, -16, -10]",[1],15000704
"[1, 14, -16, -4, -13]",[1],-364532144
"[1, 14, 9, 15, -8]",[1],-120281783
"[1, -9, -6, -9, 7]",[2],-22438256
"[1, -1, -7, -11, 1]",[2],-532971
"[1, -3, 8, 5, 1]",[2],40864
"[1, -13, 1, 8, 7]",[1],-33804871
"[1, -4, 7, -5, 15]","[1, 1]",679585
"[1, -15, -9, -4, -8]",[1],-93506000
"[1, 9, 8, 6, 8]",[1],-4478224
"[1, -13, 3, -11, 5]",[1],-23550075
"[1, -12, -2, 4, -12]",[1],-88317184
"[1, 1, 6, -10, 8]",[1],622944
"[1, -3, -11, 1, -16]",[1],-14107088
"[1, -14, -12, 0, 1]",[4],292432
"[1, -15, -3, 7, 9]",[2],-100309131
"[1, -6, 4, -12, -12]",[1],-7735296
"[1, -9, 4, -15, 7]",[1],-12137148
"[1, -11, -13, -14, -12]",[2],-49160156
"[1, -9, -16, 2, -13]",[1],-107791179
"[1, -6, 14, -4, 16]",[1],4475392
"[1, 7, -8, 7, -8]",[2],-5633503
"[1, -1, 11, -6, 7]",[1],770281
"[1, 2, -9, -16, 15]",[1],-729616
"[1, -2, -2, 1, -10]",[1],-437075
"[1, -13, 9, 0, -15]",[1],-121607055
"[1, 15, -16, 10, -4]",[1],-8167776
"[1, -7, 7, -4, -8]",[1],-2251984
"[1, 4, 0, 14, 2]",[1],-1845936
"[1, 6, -7, 8, 14]",[1],-22593216
"[1, 7, -13, 8, -9]",[1],-10197711
"[1, 2, 10, 4, -8]",[1],-1618432
"[1, 14, 6, -14, -3]",[1],30007552
"[1, -2, -14, -13, 13]",[1],-7479355
"[1, 4, 5, 9, 13]",[2],-56183
"[1, 12, 12, 12, 16]",[1],-59912960
"[1, 9, -3, -2, -2]",[1],-1007384
